seed,row,time_s,event,peer,packet_id,sequence,threshold_before,threshold_after,ack_count_before,ack_count_after,outstanding_before,outstanding_after,retry_requests_before
129,359746,3598.6142924975,hop_admit,8,7074,534,1,1,0,0,1,2,0
129,359824,3599.28429244195,hop_dack,8,7074,534,1,1,0,0,2,2,0
129,360171,3602.25429246972,hop_dack_expired,8,7038,532,1,1,0,0,2,1,0
129,360173,3602.2542924975,hop_admit,8,7102,535,1,1,0,0,1,2,0
129,360327,3603.36629244195,hop_dack,8,7102,535,1,1,0,0,2,2,0
129,362015,3619.28429246972,hop_dack_expired,8,7074,534,1,1,0,0,2,1,0
129,362017,3619.2842924975,hop_admit,8,7107,536,1,1,0,0,1,2,0
129,362076,3619.78529244194,hop_dack,8,7107,536,1,1,0,0,2,2,0
129,362410,3623.36629246972,hop_dack_expired,8,7102,535,1,1,0,0,2,1,0
129,362412,3623.3662924975,hop_admit,8,7114,537,1,1,0,0,1,2,0
129,362527,3624.24429244195,hop_dack,8,7114,537,1,1,0,0,2,2,0
129,364142,3639.78529246972,hop_dack_expired,8,7107,536,1,1,0,0,2,1,0
129,364144,3639.7852924975,hop_admit,8,7139,538,1,1,0,0,1,2,0
129,364258,3640.83229244194,hop_dack,8,7139,538,1,1,0,0,2,2,0
129,364590,3644.24429246972,hop_dack_expired,8,7114,537,1,1,0,0,2,1,0
129,364592,3644.2442924975,hop_admit,8,7148,539,1,1,0,0,1,2,0
129,364670,3644.77129244195,hop_dack,8,7148,539,1,1,0,0,2,2,0
129,366270,3660.83229246972,hop_dack_expired,8,7139,538,1,1,0,0,2,1,0
129,366272,3660.8322924975,hop_admit,8,7157,540,1,1,0,0,1,2,0
129,366418,3661.91829244195,hop_dack,8,7157,540,1,1,0,0,2,2,0
129,366731,3664.77129246972,hop_dack_expired,8,7148,539,1,1,0,0,2,1,0
129,366733,3664.7712924975,hop_admit,8,7187,541,1,1,0,0,1,2,0
129,366829,3665.63629244194,hop_dack,8,7187,541,1,1,0,0,2,2,0
129,368409,3681.91829246972,hop_dack_expired,8,7157,540,1,1,0,0,2,1,0
129,368411,3681.9182924975,hop_admit,8,7201,542,1,1,0,0,1,2,0
129,368475,3682.53629244195,hop_dack,8,7201,542,1,1,0,0,2,2,0
129,368805,3685.63629246972,hop_dack_expired,8,7187,541,1,1,0,0,2,1,0
129,368807,3685.6362924975,hop_admit,8,7202,543,1,1,0,0,1,2,0
129,368932,3686.52729244195,hop_dack,8,7202,543,1,1,0,0,2,2,0
129,370531,3702.53629246972,hop_dack_expired,8,7201,542,1,1,0,0,2,1,0
129,370533,3702.5362924975,hop_admit,8,7232,544,1,1,0,0,1,2,0
129,370609,3703.41429244195,hop_dack,8,7232,544,1,1,0,0,2,2,0
129,370932,3706.52729246972,hop_dack_expired,8,7202,543,1,1,0,0,2,1,0
129,370934,3706.5272924975,hop_admit,8,7241,545,1,1,0,0,1,2,0
129,371020,3707.23629244194,hop_dack,8,7241,545,1,1,0,0,2,2,0
129,372605,3723.41429246972,hop_dack_expired,8,7232,544,1,1,0,0,2,1,0
129,372607,3723.4142924975,hop_admit,8,7242,546,1,1,0,0,1,2,0
129,372740,3724.56529244195,hop_dack,8,7242,546,1,1,0,0,2,2,0
129,373029,3727.23629246972,hop_dack_expired,8,7241,545,1,1,0,0,2,1,0
129,373031,3727.2362924975,hop_admit,8,7280,547,1,1,0,0,1,2,0
129,373151,3728.45229244195,hop_dack,8,7280,547,1,1,0,0,2,2,0
129,374669,3744.56529246972,hop_dack_expired,8,7242,546,1,1,0,0,2,1,0
129,374671,3744.5652924975,hop_admit,8,7289,548,1,1,0,0,1,2,0
129,374778,3745.39129244195,hop_ack,8,7289,548,1,1,0,1,2,1,0
129,374781,3745.39129246972,hop_admit,8,7309,549,1,1,1,1,1,2,0
129,374893,3746.21029244195,hop_dack,8,7309,549,1,1,1,0,2,2,0
129,375175,3748.45229246972,hop_dack_expired,8,7280,547,1,1,0,0,2,1,0
129,375177,3748.4522924975,hop_admit,8,7328,550,1,1,0,0,1,2,0
129,375258,3749.05729244195,hop_dack,8,7328,550,1,1,0,0,2,2,0
129,376907,3766.21029246972,hop_dack_expired,8,7309,549,1,1,0,0,2,1,0
129,376909,3766.2102924975,hop_admit,8,7340,551,1,1,0,0,1,2,0
129,377139,3768.58100002778,hop_retry,8,7340,551,1,1,0,0,2,2,0
129,377174,3769.05729246972,hop_dack_expired,8,7328,550,1,1,0,0,2,1,0
129,377176,3769.0572924975,hop_admit,8,7381,552,1,1,0,0,1,2,0
129,377265,3770.02629244194,hop_dack,8,7381,552,1,1,0,0,2,2,0
129,377267,3770.02629244194,hop_ack,8,7340,551,1,1,0,0,2,1,1
129,377270,3770.02629246972,hop_admit,8,7391,553,1,1,0,0,1,2,0
129,377362,3770.68929244194,hop_dack,8,7391,553,1,1,0,0,2,2,0
129,379414,3790.02629246972,hop_dack_expired,8,7381,552,1,1,0,0,2,1,0
129,379416,3790.0262924975,hop_admit,8,7424,554,1,1,0,0,1,2,0
129,379490,3790.68929246972,hop_dack_expired,8,7391,553,1,1,0,0,2,1,0
129,379492,3790.6892924975,hop_admit,8,7433,555,1,1,0,0,1,2,0
129,379560,3791.06029244194,hop_dack,8,7424,554,1,1,0,0,2,2,0
129,379614,3791.67129244195,hop_dack,8,7433,555,1,1,0,0,2,2,0
129,381778,3811.06029246972,hop_dack_expired,8,7424,554,1,1,0,0,2,1,0
129,381780,3811.0602924975,hop_admit,8,7471,556,1,1,0,0,1,2,0
129,381851,3811.67129246972,hop_dack_expired,8,7433,555,1,1,0,0,2,1,0
129,381853,3811.6712924975,hop_admit,8,7478,557,1,1,0,0,1,2,0
129,382010,3812.67929244195,hop_dack,8,7478,557,1,1,0,0,2,2,0
129,382012,3812.67929244195,hop_dack,8,7471,556,1,1,0,0,2,2,0
129,384111,3832.67929246972,hop_dack_expired,8,7478,557,1,1,0,0,2,1,0
129,384112,3832.67929246972,hop_dack_expired,8,7471,556,1,1,0,0,1,0,0
129,384114,3832.6792924975,hop_admit,8,7514,558,1,1,0,0,0,1,0
129,384117,3832.6792924975,hop_admit,8,7524,559,1,1,0,0,1,2,0
129,384225,3833.57029244195,hop_dack,8,7514,558,1,1,0,0,2,2,0
129,384264,3833.90829244194,hop_dack,8,7524,559,1,1,0,0,2,2,0
129,386328,3853.57029246972,hop_dack_expired,8,7514,558,1,1,0,0,2,1,0
129,386330,3853.5702924975,hop_admit,8,7564,560,1,1,0,0,1,2,0
129,386353,3853.90829246972,hop_dack_expired,8,7524,559,1,1,0,0,2,1,0
129,386355,3853.9082924975,hop_admit,8,7575,561,1,1,0,0,1,2,0
129,386400,3854.34429244195,hop_dack,8,7564,560,1,1,0,0,2,2,0
129,386494,3854.95529244194,hop_dack,8,7575,561,1,1,0,0,2,2,0
129,388615,3874.34429246972,hop_dack_expired,8,7564,560,1,1,0,0,2,1,0
129,388617,3874.3442924975,hop_admit,8,7620,562,1,1,0,0,1,2,0
129,388706,3874.95529246972,hop_dack_expired,8,7575,561,1,1,0,0,2,1,0
129,388708,3874.9552924975,hop_admit,8,7630,563,1,1,0,0,1,2,0
129,388807,3875.67729244195,hop_dack,8,7620,562,1,1,0,0,2,2,0
129,389015,3877.35200002778,hop_retry,8,7630,563,1,1,0,0,2,2,0
129,389294,3879.75700002778,hop_retry,8,7630,563,1,1,0,0,2,2,1
129,389413,3880.55229244195,hop_dack,8,7630,563,1,1,0,0,2,2,2
129,390974,3895.67729246972,hop_dack_expired,8,7620,562,1,1,0,0,2,1,0
129,390976,3895.6772924975,hop_admit,8,7671,564,1,1,0,0,1,2,0
129,391046,3896.33429244194,hop_dack,8,7671,564,1,1,0,0,2,2,0
129,393051,3916.33429246972,hop_dack_expired,8,7671,564,1,1,0,0,2,1,0
129,393053,3916.3342924975,hop_admit,8,7673,565,1,1,0,0,1,2,0
129,393190,3917.39429244195,hop_dack,8,7673,565,1,1,0,0,2,2,0
129,393443,3920.55229246972,hop_dack_expired,8,7630,563,1,1,0,0,2,1,2
129,393445,3920.5522924975,hop_admit,8,7681,566,1,1,0,0,1,2,0
129,393525,3921.43729244194,hop_dack,8,7681,566,1,1,0,0,2,2,0
129,395351,3937.39429246972,hop_dack_expired,8,7673,565,1,1,0,0,2,1,0
129,395353,3937.3942924975,hop_admit,8,7730,567,1,1,0,0,1,2,0
129,395570,3939.68700002778,hop_retry,8,7730,567,1,1,0,0,2,2,0
129,395637,3940.09229244195,hop_dack,8,7730,567,1,1,0,0,2,2,1
129,395771,3941.43729246972,hop_dack_expired,8,7681,566,1,1,0,0,2,1,0
129,395773,3941.4372924975,hop_admit,8,7731,568,1,1,0,0,1,2,0
129,395870,3942.40629244194,hop_dack,8,7731,568,1,1,0,0,2,2,0
129,397846,3960.09229246972,hop_dack_expired,8,7730,567,1,1,0,0,2,1,1
129,397848,3960.0922924975,hop_admit,8,7735,569,1,1,0,0,1,2,0
129,397913,3960.51529244194,hop_ack,8,7735,569,1,1,0,1,2,1,0
129,397916,3960.51529246972,hop_admit,8,7780,570,1,1,1,1,1,2,0
129,398145,3962.40629246972,hop_dack_expired,8,7731,568,1,1,1,1,2,1,0
129,398147,3962.4062924975,hop_admit,8,7781,571,1,1,1,1,1,2,0
129,398211,3962.86600002778,hop_retry,8,7780,570,1,1,1,1,2,2,0
129,398224,3962.89429244195,hop_dack,8,7781,571,1,1,1,0,2,2,0
129,398508,3964.98500002778,hop_retry,8,7780,570,1,1,0,0,2,2,1
129,398598,3965.87129244195,hop_dack,8,7780,570,1,1,0,0,2,2,2
129,400189,3982.89429246972,hop_dack_expired,8,7781,571,1,1,0,0,2,1,0
129,400191,3982.8942924975,hop_admit,8,7826,572,1,1,0,0,1,2,0
129,400266,3983.49929244195,hop_dack,8,7826,572,1,1,0,0,2,2,0
129,402253,4003.49929246972,hop_dack_expired,8,7826,572,1,1,0,0,2,1,0
129,402255,4003.4992924975,hop_admit,8,7827,573,1,1,0,0,1,2,0
129,402365,4004.35129244195,hop_dack,8,7827,573,1,1,0,0,2,2,0
129,402527,4005.87129246972,hop_dack_expired,8,7780,570,1,1,0,0,2,1,2
129,402529,4005.8712924975,hop_admit,8,7869,574,1,1,0,0,1,2,0
129,402637,4006.58729244195,hop_dack,8,7869,574,1,1,0,0,2,2,0
129,404395,4024.35129246972,hop_dack_expired,8,7827,573,1,1,0,0,2,1,0
129,404397,4024.3512924975,hop_admit,8,7870,575,1,1,0,0,1,2,0
129,404466,4024.93029244194,hop_dack,8,7870,575,1,1,0,0,2,2,0
129,404661,4026.58729246972,hop_dack_expired,8,7869,574,1,1,0,0,2,1,0
129,404663,4026.5872924975,hop_admit,8,7909,576,1,1,0,0,1,2,0
129,404742,4027.28329244194,hop_dack,8,7909,576,1,1,0,0,2,2,0
129,406483,4044.93029246972,hop_dack_expired,8,7870,575,1,1,0,0,2,1,0
129,406485,4044.9302924975,hop_admit,8,7912,577,1,1,0,0,1,2,0
129,406626,4045.95129244195,hop_dack,8,7912,577,1,1,0,0,2,2,0
129,406786,4047.28329246972,hop_dack_expired,8,7909,576,1,1,0,0,2,1,0
129,406788,4047.2832924975,hop_admit,8,7959,578,1,1,0,0,1,2,0
129,406880,4047.97929244195,hop_dack,8,7959,578,1,1,0,0,2,2,0
129,408729,4065.95129246972,hop_dack_expired,8,7912,577,1,1,0,0,2,1,0
129,408731,4065.9512924975,hop_admit,8,7970,579,1,1,0,0,1,2,0
129,408785,4066.37429244195,hop_dack,8,7970,579,1,1,0,0,2,2,0
129,408984,4067.97929246972,hop_dack_expired,8,7959,578,1,1,0,0,2,1,0
129,408986,4067.9792924975,hop_admit,8,8001,580,1,1,0,0,1,2,0
129,409099,4068.93529244194,hop_dack,8,8001,580,1,1,0,0,2,2,0
129,410763,4086.37429246972,hop_dack_expired,8,7970,579,1,1,0,0,2,1,0
129,410765,4086.3742924975,hop_admit,8,8040,581,1,1,0,0,1,2,0
129,410888,4087.27829244195,hop_dack,8,8040,581,1,1,0,0,2,2,0
129,411069,4088.93529246972,hop_dack_expired,8,8001,580,1,1,0,0,2,1,0
129,411071,4088.9352924975,hop_admit,8,8045,582,1,1,0,0,1,2,0
129,411170,4089.86529244195,hop_dack,8,8045,582,1,1,0,0,2,2,0
129,413134,4107.27829246972,hop_dack_expired,8,8040,581,1,1,0,0,2,1,0
129,413136,4107.2782924975,hop_admit,8,8084,583,1,1,0,0,1,2,0
129,413348,4109.42800002778,hop_retry,8,8084,583,1,1,0,0,2,2,0
129,413399,4109.86529246972,hop_dack_expired,8,8045,582,1,1,0,0,2,1,0
129,413401,4109.8652924975,hop_admit,8,8088,584,1,1,0,0,1,2,0
129,413485,4110.48329244194,hop_dack,8,8088,584,1,1,0,0,2,2,0
129,413487,4110.48329244194,hop_ack,8,8084,583,1,1,0,0,2,1,1
129,413490,4110.48329246972,hop_admit,8,8126,585,1,1,0,0,1,2,0
129,413733,4112.56100002778,hop_retry,8,8126,585,1,1,0,0,2,2,0
129,413834,4113.43429244194,hop_dack,8,8126,585,1,1,0,0,2,2,1
129,415659,4130.48329246972,hop_dack_expired,8,8088,584,1,1,0,0,2,1,0
129,415661,4130.4832924975,hop_admit,8,8133,586,1,1,0,0,1,2,0
129,415732,4131.02329244194,hop_ack,8,8133,586,1,1,0,1,2,1,0
129,415735,4131.02329246972,hop_admit,8,8140,587,1,1,1,1,1,2,0
129,415789,4131.51729244194,hop_ack,8,8140,587,1,1,1,2,2,1,0
129,415792,4131.51729246972,hop_admit,8,8175,588,1,1,2,2,1,2,0
129,415846,4132.11529244194,hop_dack,8,8175,588,1,1,2,0,2,2,0
129,415989,4133.43429246972,hop_dack_expired,8,8126,585,1,1,0,0,2,1,1
129,415991,4133.4342924975,hop_admit,8,8214,589,1,1,0,0,1,2,0
129,416065,4134.32529244194,hop_dack,8,8214,589,1,1,0,0,2,2,0
129,417934,4152.11529246972,hop_dack_expired,8,8175,588,1,1,0,0,2,1,0
129,417936,4152.1152924975,hop_admit,8,8220,590,1,1,0,0,1,2,0
129,418026,4152.85029244194,hop_ack,8,8220,590,1,1,0,1,2,1,0
129,418029,4152.85029246972,hop_admit,8,8259,591,1,1,1,1,1,2,0
129,418115,4153.60429244194,hop_dack,8,8259,591,1,1,1,0,2,2,0
129,418208,4154.32529246972,hop_dack_expired,8,8214,589,1,1,0,0,2,1,0
129,418210,4154.3252924975,hop_admit,8,8265,592,1,1,0,0,1,2,0
129,418313,4155.22929244194,hop_dack,8,8265,592,1,1,0,0,2,2,0
129,420307,4173.60429246972,hop_dack_expired,8,8259,591,1,1,0,0,2,1,0
129,420309,4173.6042924975,hop_admit,8,8299,593,1,1,0,0,1,2,0
129,420451,4174.91129244194,hop_dack,8,8299,593,1,1,0,0,2,2,0
129,420491,4175.22929246972,hop_dack_expired,8,8265,592,1,1,0,0,2,1,0
129,420493,4175.2292924975,hop_admit,8,8304,594,1,1,0,0,1,2,0
129,420611,4176.22429244194,hop_dack,8,8304,594,1,1,0,0,2,2,0
129,422463,4194.91129246972,hop_dack_expired,8,8299,593,1,1,0,0,2,1,0
129,422465,4194.9112924975,hop_admit,8,8339,595,1,1,0,0,1,2,0
129,422608,4196.02329244194,hop_dack,8,8339,595,1,1,0,0,2,2,0
129,422616,4196.22429246972,hop_dack_expired,8,8304,594,1,1,0,0,2,1,0
129,422618,4196.2242924975,hop_admit,8,8345,596,1,1,0,0,1,2,0
129,422794,4197.41429244194,hop_dack,8,8345,596,1,1,0,0,2,2,0
129,424723,4216.02329246972,hop_dack_expired,8,8339,595,1,1,0,0,2,1,0
129,424725,4216.0232924975,hop_admit,8,8377,597,1,1,0,0,1,2,0
129,424892,4217.41429246972,hop_dack_expired,8,8345,596,1,1,0,0,2,1,0
129,424894,4217.4142924975,hop_admit,8,8382,598,1,1,0,0,1,2,0
129,424976,4218.12329244194,hop_dack,8,8382,598,1,1,0,0,2,2,0
129,425013,4218.43300002778,hop_retry,8,8377,597,1,1,0,0,2,2,0
129,425294,4220.69500002778,hop_retry,8,8377,597,1,1,0,0,2,2,1
129,425840,4225.08700002778,hop_failed,8,8377,597,1,0,0,0,2,1,2
129,427256,4238.12329246972,hop_dack_expired,8,8382,598,0,0,0,0,1,0,0
129,427258,4238.1232924975,hop_admit,8,8425,599,0,0,0,0,0,1,0
129,427342,4239.10529244194,hop_ack,8,8425,599,0,0,0,1,1,0,0
129,427345,4239.10529246972,hop_admit,8,8426,600,0,0,1,1,0,1,0
129,427431,4239.48229244194,hop_ack,8,8426,600,0,0,1,2,1,0,0
129,427434,4239.48229246972,hop_admit,8,8433,601,0,0,2,2,0,1,0
129,427562,4240.53529244194,hop_ack,8,8433,601,0,1,2,0,1,0,0
129,427565,4240.53529246972,hop_admit,8,8472,602,1,1,0,0,0,1,0
129,427568,4240.53529246972,hop_admit,8,8473,603,1,1,0,0,1,2,0
129,427618,4240.97729244194,hop_ack,8,8472,602,1,1,0,1,2,1,0
129,427621,4240.97729246972,hop_admit,8,8475,604,1,1,1,1,1,2,0
129,427719,4241.90029244194,hop_ack,8,8473,603,1,1,1,2,2,1,0
129,427722,4241.90029246972,hop_admit,8,8480,605,1,1,2,2,1,2,0
129,427832,4242.57629244195,hop_ack,8,8475,604,1,2,2,0,2,1,0
129,427835,4242.57629246972,hop_admit,8,8514,606,2,2,0,0,1,2,0
129,427838,4242.57629246972,hop_admit,8,8515,607,2,2,0,0,2,3,0
129,427897,4242.97929244194,hop_dack,8,8480,605,2,2,0,0,3,3,0
129,427975,4243.60329244194,hop_dack,8,8514,606,2,2,0,0,3,3,0
129,428045,4244.13629244194,hop_dack,8,8515,607,2,2,0,0,3,3,0
129,429845,4262.97929246972,hop_dack_expired,8,8480,605,2,2,0,0,3,2,0
129,429847,4262.9792924975,hop_admit,8,8521,608,2,2,0,0,2,3,0
129,429896,4263.60329246972,hop_dack_expired,8,8514,606,2,2,0,0,3,2,0
129,429898,4263.6032924975,hop_admit,8,8566,609,2,2,0,0,2,3,0
129,429979,4264.03929244194,hop_dack,8,8566,609,2,2,0,0,3,3,0
129,429981,4264.03929244194,hop_dack,8,8521,608,2,2,0,0,3,3,0
129,429997,4264.13629246972,hop_dack_expired,8,8515,607,2,2,0,0,3,2,0
129,429999,4264.1362924975,hop_admit,8,8569,610,2,2,0,0,2,3,0
129,430230,4266.28600002778,hop_retry,8,8569,610,2,2,0,0,3,3,0
129,430369,4267.26329244194,hop_dack,8,8569,610,2,2,0,0,3,3,1
129,432182,4284.03929246972,hop_dack_expired,8,8566,609,2,2,0,0,3,2,0
129,432183,4284.03929246972,hop_dack_expired,8,8521,608,2,2,0,0,2,1,0
129,432185,4284.0392924975,hop_admit,8,8609,611,2,2,0,0,1,2,0
129,432188,4284.0392924975,hop_admit,8,8613,612,2,2,0,0,2,3,0
129,432330,4285.45029244194,hop_dack,8,8613,612,2,2,0,0,3,3,0
129,432377,4286.11100002778,hop_retry,8,8609,611,2,2,0,0,3,3,0
129,432546,4287.16629244194,hop_dack,8,8609,611,2,2,0,0,3,3,1
129,432569,4287.26329246972,hop_dack_expired,8,8569,610,2,2,0,0,3,2,1
129,432571,4287.2632924975,hop_admit,8,8652,613,2,2,0,0,2,3,0
129,432699,4288.20629244194,hop_dack,8,8652,613,2,2,0,0,3,3,0
129,434510,4305.45029246972,hop_dack_expired,8,8613,612,2,2,0,0,3,2,0
129,434512,4305.4502924975,hop_admit,8,8669,614,2,2,0,0,2,3,0
129,434613,4306.13329244194,hop_dack,8,8669,614,2,2,0,0,3,3,0
129,434736,4307.16629246972,hop_dack_expired,8,8609,611,2,2,0,0,3,2,1
129,434738,4307.1662924975,hop_admit,8,8700,615,2,2,0,0,2,3,0
129,434901,4308.20629246972,hop_dack_expired,8,8652,613,2,2,0,0,3,2,0
129,434903,4308.2062924975,hop_admit,8,8703,616,2,2,0,0,2,3,0
129,435037,4309.52400002778,hop_retry,8,8700,615,2,2,0,0,3,3,0
129,435119,4310.13729244194,hop_dack,8,8700,615,2,2,0,0,3,3,1
129,435129,4310.22600002778,hop_retry,8,8703,616,2,2,0,0,3,3,0
129,435244,4311.15129244194,hop_dack,8,8703,616,2,2,0,0,3,3,1
129,436760,4326.13329246972,hop_dack_expired,8,8669,614,2,2,0,0,3,2,0
129,436762,4326.1332924975,hop_admit,8,8706,617,2,2,0,0,2,3,0
129,436852,4326.94629244194,hop_dack,8,8706,617,2,2,0,0,3,3,0
129,437235,4330.13729246972,hop_dack_expired,8,8700,615,2,2,0,0,3,2,1
129,437237,4330.1372924975,hop_admit,8,8707,618,2,2,0,0,2,3,0
129,437351,4330.96329244194,hop_dack,8,8707,618,2,2,0,0,3,3,0
129,437362,4331.15129246972,hop_dack_expired,8,8703,616,2,2,0,0,3,2,1
129,437364,4331.1512924975,hop_admit,8,8709,619,2,2,0,0,2,3,0
129,437447,4331.96429244194,hop_dack,8,8709,619,2,2,0,0,3,3,0
129,439202,4346.94629246972,hop_dack_expired,8,8706,617,2,2,0,0,3,2,0
129,439204,4346.9462924975,hop_admit,8,8711,620,2,2,0,0,2,3,0
129,439286,4347.70729244194,hop_dack,8,8711,620,2,2,0,0,3,3,0
129,439670,4350.96329246972,hop_dack_expired,8,8707,618,2,2,0,0,3,2,0
129,439672,4350.9632924975,hop_admit,8,8712,621,2,2,0,0,2,3,0
129,439785,4351.96429246972,hop_dack_expired,8,8709,619,2,2,0,0,3,2,0
129,439787,4351.9642924975,hop_admit,8,8713,622,2,2,0,0,2,3,0
129,439872,4352.64729244194,hop_dack,8,8713,622,2,2,0,0,3,3,0
129,439904,4353.03500002778,hop_retry,8,8712,621,2,2,0,0,3,3,0
129,439974,4353.55729244194,hop_dack,8,8712,621,2,2,0,0,3,3,1
129,441518,4367.70729246972,hop_dack_expired,8,8711,620,2,2,0,0,3,2,0
129,441520,4367.7072924975,hop_admit,8,8714,623,2,2,0,0,2,3,0
129,441657,4368.78029244194,hop_dack,8,8714,623,2,2,0,0,3,3,0
129,442142,4372.64729246972,hop_dack_expired,8,8713,622,2,2,0,0,3,2,0
129,442144,4372.6472924975,hop_admit,8,8755,624,2,2,0,0,2,3,0
129,442226,4373.40829244194,hop_dack,8,8755,624,2,2,0,0,3,3,0
129,442249,4373.55729246972,hop_dack_expired,8,8712,621,2,2,0,0,3,2,1
129,442251,4373.5572924975,hop_admit,8,8756,625,2,2,0,0,2,3,0
129,442353,4374.31829244194,hop_dack,8,8756,625,2,2,0,0,3,3,0
129,443963,4388.78029246972,hop_dack_expired,8,8714,623,2,2,0,0,3,2,0
129,443965,4388.7802924975,hop_admit,8,8763,626,2,2,0,0,2,3,0
129,444092,4389.71029244195,hop_dack,8,8763,626,2,2,0,0,3,3,0
129,444470,4393.40829246972,hop_dack_expired,8,8755,624,2,2,0,0,3,2,0
129,444472,4393.4082924975,hop_admit,8,8799,627,2,2,0,0,2,3,0
129,444556,4394.02629244194,hop_dack,8,8799,627,2,2,0,0,3,3,0
129,444610,4394.31829246972,hop_dack_expired,8,8756,625,2,2,0,0,3,2,0
129,444612,4394.3182924975,hop_admit,8,8803,628,2,2,0,0,2,3,0
129,444901,4396.65000002778,hop_retry,8,8803,628,2,2,0,0,3,3,0
129,444953,4397.12029244194,hop_dack,8,8803,628,2,2,0,0,3,3,1
129,446437,4409.71029246972,hop_dack_expired,8,8763,626,2,2,0,0,3,2,0
129,446439,4409.7102924975,hop_admit,8,8805,629,2,2,0,0,2,3,0
129,446531,4410.41929244194,hop_dack,8,8805,629,2,2,0,0,3,3,0
129,446959,4414.02629246972,hop_dack_expired,8,8799,627,2,2,0,0,3,2,0
129,446961,4414.0262924975,hop_admit,8,8844,630,2,2,0,0,2,3,0
129,447029,4414.63129244194,hop_dack,8,8844,630,2,2,0,0,3,3,0
129,447295,4417.12029246972,hop_dack_expired,8,8803,628,2,2,0,0,3,2,1
129,447297,4417.1202924975,hop_admit,8,8853,631,2,2,0,0,2,3,0
129,447363,4417.56929244194,hop_dack,8,8853,631,2,2,0,0,3,3,0
129,448704,4430.41929246972,hop_dack_expired,8,8805,629,2,2,0,0,3,2,0
129,448706,4430.4192924975,hop_admit,8,8855,632,2,2,0,0,2,3,0
129,448826,4431.34929244194,hop_dack,8,8855,632,2,2,0,0,3,3,0
129,449264,4434.63129246972,hop_dack_expired,8,8844,630,2,2,0,0,3,2,0
129,449266,4434.6312924975,hop_admit,8,8892,633,2,2,0,0,2,3,0
129,449372,4435.45729244194,hop_dack,8,8892,633,2,2,0,0,3,3,0
129,449644,4437.56929246972,hop_dack_expired,8,8853,631,2,2,0,0,3,2,0
129,449646,4437.5692924975,hop_admit,8,8903,634,2,2,0,0,2,3,0
129,449727,4438.36929244194,hop_dack,8,8903,634,2,2,0,0,3,3,0
129,451162,4451.34929246972,hop_dack_expired,8,8855,632,2,2,0,0,3,2,0
129,451164,4451.3492924975,hop_admit,8,8904,635,2,2,0,0,2,3,0
129,451249,4452.11029244194,hop_dack,8,8904,635,2,2,0,0,3,3,0
129,451659,4455.45729246972,hop_dack_expired,8,8892,633,2,2,0,0,3,2,0
129,451661,4455.4572924975,hop_admit,8,8947,636,2,2,0,0,2,3,0
129,451717,4455.91929244194,hop_dack,8,8947,636,2,2,0,0,3,3,0
129,451993,4458.36929246972,hop_dack_expired,8,8903,634,2,2,0,0,3,2,0
129,451995,4458.3692924975,hop_admit,8,8958,637,2,2,0,0,2,3,0
129,452128,4459.40329244194,hop_dack,8,8958,637,2,2,0,0,3,3,0
129,453590,4472.11029246972,hop_dack_expired,8,8904,635,2,2,0,0,3,2,0
129,453592,4472.1102924975,hop_admit,8,8960,638,2,2,0,0,2,3,0
129,453672,4472.83229244194,hop_dack,8,8960,638,2,2,0,0,3,3,0
129,453998,4475.91929246972,hop_dack_expired,8,8947,636,2,2,0,0,3,2,0
129,454000,4475.9192924975,hop_admit,8,8988,639,2,2,0,0,2,3,0
129,454083,4476.48529244194,hop_dack,8,8988,639,2,2,0,0,3,3,0
129,454397,4479.40329246972,hop_dack_expired,8,8958,637,2,2,0,0,3,2,0
129,454399,4479.4032924975,hop_admit,8,8997,640,2,2,0,0,2,3,0
129,454450,4480.07329244194,hop_dack,8,8997,640,2,2,0,0,3,3,0
129,455723,4492.83229246972,hop_dack_expired,8,8960,638,2,2,0,0,3,2,0
129,455725,4492.8322924975,hop_admit,8,9000,641,2,2,0,0,2,3,0
129,455832,4493.60629244194,hop_dack,8,9000,641,2,2,0,0,3,3,0
129,456153,4496.48529246972,hop_dack_expired,8,8988,639,2,2,0,0,3,2,0
129,456155,4496.4852924975,hop_admit,8,9028,642,2,2,0,0,2,3,0
129,456270,4497.32429244194,hop_dack,8,9028,642,2,2,0,0,3,3,0
129,456599,4500.07329246972,hop_dack_expired,8,8997,640,2,2,0,0,3,2,0
129,456601,4500.0732924975,hop_admit,8,9038,643,2,2,0,0,2,3,0
129,456692,4500.80829244195,hop_dack,8,9038,643,2,2,0,0,3,3,0
129,458271,4513.60629246972,hop_dack_expired,8,9000,641,2,2,0,0,3,2,0
129,458273,4513.6062924975,hop_admit,8,9049,644,2,2,0,0,2,3,0
129,458484,4515.70400002778,hop_retry,8,9049,644,2,2,0,0,3,3,0
129,458635,4517.32429246972,hop_dack_expired,8,9028,642,2,2,0,0,3,2,0
129,458637,4517.3242924975,hop_admit,8,9080,645,2,2,0,0,2,3,0
129,458696,4517.81229244194,hop_ack,8,9080,645,2,2,0,1,3,2,0
129,458699,4517.81229246972,hop_admit,8,9092,646,2,2,1,1,2,3,0
129,458724,4517.96600002778,hop_retry,8,9049,644,2,2,1,1,3,3,1
129,458791,4518.43629244194,hop_dack,8,9092,646,2,2,1,0,3,3,0
129,458885,4519.03429244194,hop_dack,8,9049,644,2,2,0,0,3,3,2
