case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm
slow,201,960000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,202,960000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,203,980000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,204,980000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,205,980000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,206,980000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,207,1000000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,208,1000000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,209,1000000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,210,1000000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,211,1020000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,212,1020000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,213,1020000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,214,1020000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,215,1040000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,216,1040000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,217,1040000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,218,1040000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,219,1049501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,28,28,28,0,0,0,0,0,128,33
slow,220,1049501000,tx_start,1,3,0,0,1,1,0,3,2,0,0,28,28,28,0,0,0,0,0,128,33
slow,221,1060000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,222,1060000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,223,1060000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,224,1060000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,225,1074042000,ingress_before,2,1,0,0,1,1,0,1,0,0,0,-1,3,7,1,1,0,1,1,128,33
slow,226,1074042000,release,2,1,2,0,0,0,0,1,0,0,0,-1,3,7,0,0,0,1,1,0,0
slow,227,1074042000,ingress_after,2,1,0,0,1,1,0,1,0,0,0,-1,3,7,0,0,0,0,1,128,33
slow,228,1074042000,ingress_before,3,1,0,0,1,1,0,1,0,0,0,-1,9,1,1,1,0,1,1,128,33
slow,229,1074042000,release,3,1,3,0,0,0,0,1,0,0,0,-1,9,1,0,0,0,1,1,0,0
slow,230,1074042000,ingress_after,3,1,0,0,1,1,0,1,0,0,0,-1,9,1,0,0,0,0,1,128,33
slow,231,1074042028,wake,2,1,0,0,0,0,0,1,0,0,0,-1,3,7,0,0,0,0,1,0,0
slow,232,1074042028,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,0,0,0,0,1,0,0
slow,233,1074042028,admit,2,1,2,2,2,0,0,1,0,1,0,-1,3,7,1,1,0,1,2,128,33
