seed,node,source,destination,sequence,peer,time_s,reason,resend_count,event_index,enqueue_s,admission_s,admission_event_index,hop_admission_to_nsdp_release_completion_s,enqueue_to_nsdp_release_completion_s
130,8,7,1,10510,2,3270.878295346,dack,0,3170038,2006.495812442,3269.259295402,3167327,1.6189999439998246,1264.382482904
130,4,4,1,16768,5,3271.450292444,ack,0,3171184,3174.92,3270.397292472,3169175,1.052999971999725,96.53029244399977
130,4,4,1,16766,5,3272.464292444,ack,1,3173333,3174.88,3268.083292472,3165907,4.380999972000154,97.58429244399986
130,8,7,1,10460,2,3273.816295346,dack,1,3175120,2005.858812442,3269.259295402,3167320,4.5569999439999265,1267.957482904
130,8,7,1,10445,2,3273.816295346,dack,2,3175122,2005.403812442,3266.672295402,3164263,7.143999943999916,1268.4124829040002
130,8,7,1,10517,2,3274.531295346,dack,0,3176394,2017.428812442,3273.120295402,3174044,1.4109999440001957,1257.1024829040002
130,4,2,1,16130,5,3275.948292444,dack,0,3178951,3179.732813632,3272.464292472,3173336,3.483999971999765,96.21547881199967
130,4,2,1,16178,5,3277.794292444,dack,0,3180827,3180.421813632,3272.464292472,3173343,5.329999971999769,97.37247881199983
130,4,7,1,9757,5,3286.933292444,ack,0,3188858,3181.188813632,3279.2622925,3182278,7.670999943999959,105.74447881200012
130,4,4,1,16773,5,3286.933292444,dack,1,3188861,3175.78,3271.450292472,3171188,15.482999972000016,111.15329244399982
130,4,2,1,16234,5,3287.388292444,ack,0,3189717,3182.657813632,3286.933292472,3188863,0.4549999719997686,104.730478812
130,4,2,1,16239,5,3288.441292444,dack,0,3190681,3183.346813632,3287.388292472,3189720,1.052999971999725,105.09447881200003
130,8,7,1,10555,2,3289.572295346,dack,0,3191904,2019.222812442,3289.032295402,3191152,0.5399999440001011,1270.3494829039998
130,8,7,1,10556,2,3291.912295346,dack,0,3196017,2026.554812442,3290.878295402,3194493,1.033999944000243,1265.357482904
130,8,7,1,10557,2,3294.330295346,dack,0,3200032,2027.087812442,3293.816295402,3199182,0.5139999440002612,1267.242482904
130,4,2,1,16332,5,3297.736292444,ack,0,3204676,3187.883813632,3295.9482925,3202987,1.7879999439996936,109.85247881199984
130,8,7,1,10570,2,3297.905295346,dack,1,3204986,2030.051812442,3294.531295402,3200454,3.3739999439999337,1267.853482904
130,4,2,1,16335,5,3298.841292444,ack,0,3206842,3188.169813632,3297.736292472,3204679,1.1049999719998596,110.6714788119998
130,4,2,1,16262,5,3300.384000028,no_ack,2,3208402,3183.840813632,3289.2532925,3191612,11.13070752800013,116.54318639600024
130,4,7,1,9780,5,3305.419292444,ack,1,3213140,3188.897813632,3297.7942925,3204836,7.624999943999683,116.52147881199971
130,4,7,1,9799,5,3307.122292444,ack,2,3214787,3189.248813632,3298.841292472,3206845,8.28099997199979,117.87347881200003
130,4,7,1,9820,5,3308.097292444,ack,0,3215960,3192.914813632,3307.122292472,3214790,0.9749999719997504,115.18247881199977
130,4,2,1,16481,5,3310.190292444,dack,0,3218043,3204.536813632,3308.4412925,3216283,1.7489999439999337,105.65347881200023
130,4,7,1,9854,5,3310.190292444,ack,1,3218045,3190.769813632,3306.9332925,3214607,3.2569999440001993,119.42047881200006
130,8,7,1,10620,2,3310.229295346,dack,0,3218136,2031.273812442,3309.572295402,3217199,0.6569999440002903,1278.955482904
130,4,4,1,16935,5,3311.178292444,ack,0,3220164,3206.56,3310.190292472,3218048,0.9879999720001251,104.61829244399996
130,4,4,1,16939,5,3312.530292444,ack,0,3221967,3207.14,3311.178292472,3220167,1.3519999720001579,105.39029244400035
130,8,7,1,10629,2,3312.582295346,dack,0,3222125,2038.098812442,3311.912295402,3221062,0.6699999440002102,1274.483482904
130,8,7,1,10671,2,3315.533295346,dack,0,3226374,2048.290812442,3314.330295402,3225170,1.202999944000112,1267.242482904
130,8,7,1,10670,2,3315.533295346,dack,0,3226376,2039.827812442,3313.816295402,3224097,1.7169999440002357,1275.705482904
130,4,4,1,16942,5,3315.949292444,ack,1,3227060,3207.58,3312.530292472,3221970,3.418999972000165,108.36929244400017
130,4,2,1,16280,5,3316.205000028,no_ack,2,3227717,3189.989813632,3305.419292472,3213143,10.785707556000034,126.21518639600026
130,4,4,1,16911,5,3317.583000028,no_ack,2,3229799,3201.12,3308.097292472,3215963,9.485707555999852,116.4630000279999
130,4,4,1,16952,5,3317.600292444,ack,0,3229917,3208.82,3315.949292472,3227063,1.650999972000136,108.78029244399977
130,8,7,1,10675,2,3321.357295346,dack,1,3234107,2049.109812442,3317.905295402,3230277,3.4519999439999083,1272.2474829039998
130,4,7,1,9871,5,3326.943000028,no_ack,2,3240721,3209.723813632,3315.949292472,3227070,10.993707556000118,117.21918639599971
130,4,4,1,16960,5,3330.327292444,ack,2,3244739,3209.88,3317.600292472,3229920,12.726999971999703,120.44729244399969
130,4,7,1,9880,5,3333.109292444,ack,1,3247090,3210.360813632,3330.1902925,3244198,2.9189999440000065,122.74847881200003
130,8,7,1,10701,2,3333.824295346,dack,1,3248127,2051.202812442,3330.229295402,3244274,3.5949999439999374,1282.621482904
130,8,7,1,10734,2,3335.085295346,dack,0,3250148,2052.333812442,3332.582295402,3246286,2.502999943999839,1282.7514829039997
130,4,7,1,9916,5,3335.904292444,dack,2,3251702,3212.102813632,3330.327292472,3244742,5.576999972000067,123.80147881199991
130,8,7,1,10747,2,3336.866295346,dack,0,3252853,2061.186812442,3335.533295402,3251082,1.3329999439997664,1275.679482904
130,8,7,1,10781,2,3338.023295346,dack,1,3254589,2060.887812442,3335.533295402,3251075,2.489999943999919,1277.1354829040001
130,4,2,1,16510,5,3339.154292444,ack,2,3256846,3212.596813632,3333.109292472,3247094,6.044999971999914,126.55747881200023
130,8,7,1,10782,2,3342.625295346,dack,0,3260790,2068.856812442,3341.357295402,3259340,1.2679999439997118,1273.768482904
130,4,2,1,16546,5,3344.510292444,ack,1,3264044,3213.896813632,3339.154292472,3256849,5.3559999719996085,130.6134788119998
130,4,4,1,16995,5,3345.667292444,ack,0,3265085,3216.62,3344.510292472,3264047,1.1569999719999942,129.04729244400005
130,4,4,1,17003,5,3351.296292444,ack,0,3270640,3217.8,3345.667292472,3265088,5.628999971999747,133.49629244399966
130,4,4,1,17035,5,3354.650292444,ack,1,3274906,3223.2,3351.296292472,3270643,3.3539999720001106,131.4502924440003
130,8,7,1,10845,2,3356.015295346,dack,0,3276421,2071.937812442,3355.085295402,3275353,0.9299999439999738,1284.0774829040001
130,8,7,1,10854,2,3357.861295346,dack,0,3279873,2073.198812442,3356.866295402,3278375,0.9949999440000283,1284.6624829040002
130,4,7,1,9941,5,3358.225292444,ack,1,3281170,3230.770813632,3354.650292472,3274916,3.574999972000114,127.4544788119997
130,8,7,1,10787,2,3358.394295346,dack,1,3281383,2069.974812442,3353.824295402,3273499,4.569999943999846,1288.4194829040002
130,4,7,1,9983,5,3358.589292444,ack,0,3281911,3231.472813632,3358.225292472,3281173,0.3639999719998741,127.11647881199997
130,4,7,1,10000,5,3359.590292444,ack,0,3283439,3232.564813632,3358.589292472,3281914,1.000999972000045,127.02547881200007
130,4,7,1,9897,5,3359.590292444,dack,2,3283442,3227.468813632,3354.650292472,3274909,4.939999972000351,132.12147881200008
130,4,7,1,9994,5,3362.164292444,dack,1,3286493,3233.539813632,3359.590292472,3283444,2.5739999719999105,128.62447881199978
130,8,7,1,10898,2,3363.022295346,dack,0,3287686,2082.259812442,3362.625295402,3286914,0.396999944000072,1280.762482904
130,8,7,1,10897,2,3363.022295346,dack,1,3287688,2081.921812442,3358.023295402,3280643,4.9989999440003885,1281.1004829040003
130,8,7,1,10911,2,3376.997295346,dack,0,3301881,2089.513812442,3376.015295402,3300659,0.9819999440001084,1287.483482904
130,8,7,1,10918,2,3378.765295346,dack,0,3305744,2090.397812442,3378.394295402,3305010,0.37099994400023206,1288.367482904
130,8,8,1,11229,2,3378.765295346,ack,0,3305746,2089.8,3377.861295402,3303773,0.9039999440001338,1288.965295346
130,4,2,1,16664,5,3380.208292444,ack,0,3308818,3234.254813632,3375.9042925,3300475,4.303999944000225,145.95347881199996
130,4,4,1,17149,5,3383.380292444,ack,0,3311967,3243.48,3382.1642925,3310509,1.215999944000032,139.90029244400012
130,4,4,1,17123,5,3383.380292444,ack,1,3311970,3239.28,3380.208292472,3308821,3.1719999720003216,144.10029244399993
130,8,7,1,11009,2,3384.069295346,dack,0,3312832,2103.072812442,3383.022295402,3311383,1.046999944000163,1280.996482904
130,8,7,1,10961,2,3384.069295346,dack,0,3312834,2093.673812442,3383.022295402,3311376,1.046999944000163,1290.3954829040003
130,8,7,1,10950,2,3384.069295346,dack,1,3312836,2092.971812442,3378.765295374,3305749,5.303999972000383,1291.0974829040001
130,4,2,1,16671,5,3384.394292444,ack,0,3313730,3248.411813632,3383.380292472,3311980,1.013999971999965,135.98247881199995
130,4,2,1,16681,5,3385.200292444,dack,0,3315155,3251.622813632,3383.380292472,3311987,1.819999972000005,133.57747881199975
130,4,2,1,16694,5,3385.824292444,dack,0,3315925,3252.389813632,3384.394292472,3313733,1.4299999720001324,133.43447881200018
130,4,4,1,17170,5,3386.773292444,ack,1,3316525,3246.18,3383.380292472,3311973,3.392999972000325,140.59329244400033
130,4,2,1,16698,5,3387.774292444,dack,0,3317518,3255.002813632,3386.773292472,3316528,1.000999972000045,132.7714788119997
130,8,7,1,11017,2,3397.654295346,dack,0,3327575,2103.592812442,3396.997295402,3326761,0.6569999439998355,1294.0614829039996
130,8,7,1,11027,2,3399.955295346,dack,0,3331336,2110.833812442,3398.765295402,3329300,1.189999944000192,1289.121482904
130,4,7,1,10011,5,3401.827292444,ack,0,3334664,3255.613813632,3399.5902925,3330906,2.2369999439997628,146.21347881199972
130,4,7,1,10033,5,3402.542292444,ack,0,3335322,3256.250813632,3401.827292472,3334667,0.7149999719999869,146.29147881200015
130,8,8,1,11343,2,3404.999295346,ack,0,3337776,2111.22,3404.069295402,3336671,0.9299999439999738,1293.7792953460003
130,8,7,1,11037,2,3404.999295346,dack,0,3337779,2111.119812442,3404.069295402,3336664,0.9299999439999738,1293.8794829040003
130,4,4,1,17303,5,3406.858292444,ack,0,3340301,3271.46,3405.8242925,3339402,1.033999944000243,135.39829244400016
130,4,4,1,17294,5,3406.858292444,ack,0,3340304,3270.4,3405.2002925,3338572,1.6579999440000392,136.4582924440001
130,4,4,1,17307,5,3407.469292444,ack,0,3341247,3272.48,3406.858292472,3340307,0.6109999720001724,134.98929244400006
130,8,7,1,11079,2,3407.859295346,dack,1,3341871,2113.368812442,3404.069295402,3336678,3.789999944000101,1294.4904829040001
130,4,7,1,10093,5,3409.068292444,ack,0,3343403,3272.838813632,3406.858292472,3340314,2.2099999719998777,136.2294788119998
130,4,7,1,10075,5,3410.511292444,ack,2,3345822,3256.588813632,3402.542292472,3335325,7.968999971999892,153.922478812
130,8,8,1,11362,2,3413.124295346,ack,2,3348372,2113.78,3404.999295374,3337781,8.124999971999841,1299.3442953459999
130,8,7,1,11080,2,3415.568295346,dack,0,3352288,2114.616812442,3413.124295374,3348375,2.4439999719998013,1300.951482904
130,4,2,1,16824,5,3416.803292444,ack,0,3354480,3279.572813632,3410.511292472,3345825,6.291999971999758,137.230478812
130,4,8,1,10407,5,3417.375292444,ack,2,3355729,3276.920813632,3406.858292472,3340321,10.516999972000121,140.45447881200016
130,8,7,1,11117,2,3418.350295346,dack,0,3357049,2123.638812442,3417.654295402,3356025,0.6959999440000502,1294.7114829040001
130,4,2,1,16804,5,3424.590292444,ack,2,3364499,3278.584813632,3409.068292472,3343406,15.52199997200023,146.0054788120001
130,4,2,1,16799,5,3424.590292444,ack,2,3364502,3278.038813632,3407.7742925,3341732,16.815999944000396,146.55147881200037
130,8,7,1,11123,2,3424.785295346,dack,1,3364723,2126.537812442,3419.955295402,3360192,4.829999944000065,1298.2474829040002
130,4,8,1,10397,5,3426.631292444,ack,2,3368002,3277.505813632,3407.469292472,3341250,19.161999972000103,149.12547881199998
130,4,2,1,16817,5,3427.177292444,ack,2,3368410,3279.039813632,3409.068292472,3343413,18.10899997200022,148.13747881200015
130,8,7,1,11140,2,3428.789295346,dack,0,3370194,2132.452812442,3427.859295402,3369113,0.9299999439999738,1296.3364829040001
130,8,7,1,11135,2,3428.789295346,dack,1,3370196,2131.958812442,3424.999295402,3365156,3.789999944000101,1296.8304829039998
130,4,2,1,16864,5,3431.298292444,ack,0,3373750,3293.911813632,3427.177292472,3368413,4.120999971999936,137.38647881199995
130,4,2,1,16848,5,3431.298292444,ack,1,3373753,3283.875813632,3424.590292472,3364512,6.707999971999925,147.422478812
130,4,2,1,16849,5,3431.298292444,ack,1,3373756,3282.055813632,3424.590292472,3364505,6.707999971999925,149.24247881199972
130,4,7,1,10108,5,3433.998000028,no_ack,2,3376653,3280.703813632,3417.375292472,3355732,16.622707556000023,153.294186396
130,4,7,1,10120,5,3435.419292444,ack,0,3378269,3299.826813632,3431.298292472,3373759,4.120999971999936,135.59247881200008
130,4,4,1,17389,5,3435.419292444,ack,2,3378272,3286.94,3426.631292472,3368005,8.787999971999852,148.47929244399984
130,4,2,1,16825,5,3435.419292444,ack,2,3378275,3280.092813632,3416.803292472,3354483,18.615999971999827,155.326478812
130,4,7,1,10133,5,3436.290292444,ack,0,3379510,3300.463813632,3431.298292472,3373766,4.9919999720000305,135.826478812
130,8,7,1,11187,2,3437.356295346,dack,0,3380864,2134.155812442,3435.568295402,3378526,1.7879999440001484,1303.2004829040002
130,4,2,1,16926,5,3438.890292444,dack,0,3383049,3304.649813632,3435.419292472,3378292,3.470999971999845,134.24047881199976
130,8,7,1,11188,2,3439.436295346,dack,0,3383494,2135.390812442,3438.350295402,3382014,1.0859999439999228,1304.045482904
130,4,4,1,17505,5,3440.879292444,ack,1,3386196,3311.18,3436.290292472,3379513,4.588999971999783,129.6992924440001
130,4,7,1,10197,5,3445.078292444,ack,2,3390550,3301.373813632,3431.298292472,3373773,13.779999972000041,143.70447881200016
130,8,7,1,11225,2,3445.637295346,dack,0,3391167,2144.737812442,3444.785295402,3389988,0.8519999439999992,1300.8994829039998
130,4,4,1,17513,5,3446.833292444,ack,0,3393366,3312.54,3440.879292472,3386199,5.95399997200002,134.29329244400014
130,4,7,1,10210,5,3446.833292444,dack,2,3393369,3302.088813632,3435.419292472,3378278,11.413999972000056,144.74447881200012
130,8,7,1,11252,2,3450.369295346,dack,0,3396616,2152.914812442,3448.789295402,3395172,1.5799999440000647,1297.454482904
130,8,7,1,11233,2,3450.369295346,dack,0,3396618,2147.181812442,3448.789295402,3395165,1.5799999440000647,1303.1874829039998
130,4,7,1,10222,5,3450.872000028,no_ack,2,3397753,3302.738813632,3435.419292472,3378285,15.45270755599995,148.13318639599993
130,4,4,1,17539,5,3451.266292444,ack,1,3398587,3317.6,3446.833292472,3393371,4.432999972000289,133.6662924440002
130,4,4,1,17540,5,3453.606292444,ack,1,3401504,3317.62,3451.266292472,3398590,2.339999971999987,135.9862924439999
130,4,4,1,17530,5,3453.606292444,dack,2,3401507,3315.96,3445.078292472,3390553,8.527999971999634,137.64629244399976
130,4,2,1,16978,5,3455.920292444,dack,0,3404401,3318.065813632,3453.606292472,3401509,2.313999972000147,137.85447881200025
130,8,7,1,11309,2,3460.379295346,dack,0,3409168,2155.878812442,3459.436295402,3408200,0.9429999440003485,1304.5004829040004
130,8,7,1,11259,2,3462.524295346,dack,1,3412546,2153.356812442,3457.356295402,3405758,5.1679999440002575,1309.1674829040003
130,4,2,1,16982,5,3463.863292444,dack,1,3415007,3320.405813632,3458.8902925,3407670,4.972999943999639,143.45747881199986
130,8,7,1,11302,2,3466.645295346,dack,0,3418333,2157.048812442,3465.637295402,3417044,1.0079999439999483,1309.596482904
130,8,7,1,11345,2,3471.520295346,dack,0,3423497,2167.539812442,3470.369295402,3422266,1.1509999439999774,1303.980482904
130,8,7,1,11344,2,3471.520295346,dack,0,3423499,2165.862812442,3470.369295402,3422259,1.1509999439999774,1305.6574829039996
130,4,7,1,10224,5,3478.462292444,ack,0,3432159,3323.551813632,3475.9202925,3429486,2.541999944000054,154.91047881199984
130,8,7,1,11361,2,3481.114295346,dack,0,3434822,2174.182812442,3480.379295402,3434044,0.7349999439998101,1306.931482904
130,8,7,1,11369,2,3483.298295346,dack,0,3438685,2174.663812442,3482.524295402,3437439,0.7739999440000247,1308.634482904
130,8,7,1,11414,2,3487.653295346,dack,0,3444764,2177.055812442,3486.645295402,3443570,1.0079999439999483,1310.5974829040001
130,4,7,1,10278,5,3488.702000028,no_ack,2,3447382,3324.630813632,3478.462292472,3432162,10.239707555999757,164.07118639600003
130,4,7,1,10309,5,3490.539292444,ack,1,3448623,3325.254813632,3483.8632925,3439807,6.675999943999614,165.28447881199963
130,4,2,1,17102,5,3491.111292444,dack,0,3449072,3328.023813632,3490.539292472,3448626,0.5719999719999578,163.08747881199997
130,8,7,1,11465,2,3492.463295346,dack,0,3450629,2186.675812442,3491.520295402,3449414,0.9429999439998937,1305.7874829040002
130,8,7,1,11430,2,3492.463295346,dack,0,3450631,2177.848812442,3491.520295402,3449407,0.9429999439998937,1314.614482904
130,4,7,1,10250,5,3492.957292444,ack,1,3452308,3326.333813632,3486.8332925,3444058,6.123999943999934,166.62347881200003
130,4,4,1,17611,5,3495.596292444,ack,1,3455432,3330.34,3492.957292472,3452311,2.638999971999965,165.25629244399988
130,4,8,1,10617,5,3499.002292444,ack,0,3459013,3339.632813632,3493.6062925,3453284,5.395999943999868,159.36947881200012
130,4,8,1,10636,5,3500.653292444,ack,0,3460769,3345.573813632,3499.002292472,3459016,1.6509999719996813,155.0794788119997
130,8,7,1,11466,2,3501.745295346,dack,0,3462045,2188.534812442,3501.114295402,3461155,0.6309999439999956,1313.210482904
130,4,4,1,17686,5,3501.979292444,ack,0,3462596,3345.68,3500.653292472,3460772,1.3259999719998632,156.299292444
130,4,7,1,10332,5,3501.979292444,ack,1,3462599,3341.855813632,3495.596292472,3455435,6.382999971999652,160.12347881200003
130,4,7,1,10333,5,3503.786292444,ack,0,3465466,3347.250813632,3501.979292472,3462616,1.806999972000085,156.5354788120003
130,4,8,1,10658,5,3503.786292444,ack,0,3465469,3346.925813632,3501.979292472,3462609,1.806999972000085,156.8604788120001
130,8,7,1,11474,2,3503.851295346,dack,0,3465592,2194.813812442,3503.298295402,3464356,0.5529999440000211,1309.0374829039997
130,4,8,1,10643,5,3505.073292444,ack,1,3467036,3346.106813632,3501.979292472,3462602,3.0939999719998923,158.96647881199988
130,8,7,1,11482,2,3509.519295346,dack,0,3472672,2195.463812442,3507.653295402,3470700,1.865999944000123,1314.0554829040002
130,4,7,1,10350,5,3512.470292444,ack,2,3477024,3347.497813632,3503.786292472,3465472,8.683999972000038,164.97247881199974
130,4,7,1,10412,5,3513.224292444,ack,1,3477631,3348.745813632,3505.073292472,3467046,8.150999972000136,164.47847881200005
130,8,7,1,11535,2,3514.472295346,dack,0,3478689,2200.754812442,3512.463295402,3476691,2.008999944000152,1313.717482904
130,4,4,1,17716,5,3514.550292444,ack,0,3479061,3351.3,3512.470292472,3477027,2.0799999720002234,163.25029244400002
130,4,8,1,10654,5,3514.550292444,ack,0,3479064,3349.135813632,3511.1112925,3475248,3.4389999439999883,165.4144788120002
130,8,7,1,11527,2,3516.305295346,dack,1,3482031,2197.582812442,3512.463295402,3476684,3.8419999440002357,1318.7224829040001
130,4,7,1,10331,5,3518.095000028,no_ack,2,3485266,3348.069813632,3503.786292472,3465479,14.308707556000172,170.02518639599975
130,4,7,1,10395,5,3518.502292444,dack,2,3485674,3348.394813632,3505.073292472,3467039,13.428999971999929,170.10747881199995
130,4,4,1,17735,5,3520.595292444,ack,0,3487693,3354.66,3514.550292472,3479067,6.044999971999914,165.93529244399997
130,4,2,1,17208,5,3521.674292444,ack,0,3488641,3368.167813632,3520.595292472,3487696,1.0789999720000196,153.50647881199984
130,4,2,1,17203,5,3521.674292444,ack,0,3488644,3366.750813632,3514.550292472,3479074,7.123999972000092,154.9234788120002
130,4,2,1,17186,5,3521.674292444,ack,1,3488647,3352.424813632,3513.224292472,3477634,8.449999972000114,169.24947881199978
130,4,7,1,10443,5,3522.194292444,dack,0,3489606,3369.064813632,3521.674292472,3488650,0.5199999719998232,153.1294788119999
130,8,7,1,11569,2,3522.649295346,dack,0,3490018,2207.176812442,3521.745295402,3488789,0.9039999440001338,1315.4724829040001
130,4,7,1,10444,5,3523.715292444,dack,0,3491367,3370.442813632,3521.674292472,3488664,2.0409999720000087,153.27247881200037
130,8,8,1,11877,2,3526.497295346,ack,0,3495252,2210.46,3523.851295402,3491882,2.645999944000323,1316.037295346
130,4,7,1,10510,5,3528.642292444,dack,1,3499461,3375.746813632,3521.674292472,3488671,6.967999971999689,152.89547881199996
130,8,7,1,11570,2,3529.097295346,dack,0,3499920,2211.505812442,3526.497295374,3495255,2.599999972000205,1317.5914829039998
130,4,2,1,17221,5,3529.643292444,ack,2,3501287,3369.870813632,3521.674292472,3488657,7.968999971999892,159.77247881199992
130,4,4,1,17884,5,3531.684292444,ack,0,3504086,3383.4,3529.643292472,3501290,2.0409999720000087,148.28429244400013
130,8,8,1,11886,2,3532.542295346,ack,1,3504922,2212.02,3529.519295402,3500860,3.0229999440002757,1320.5222953460002
130,8,7,1,11586,2,3533.049295346,dack,0,3505967,2215.379812442,3532.542295374,3504925,0.5069999719999032,1317.6694829039998
130,4,4,1,17885,5,3534.492292444,ack,0,3508427,3383.42,3531.684292472,3504089,2.807999972000289,151.07229244400014
130,8,7,1,11590,2,3535.207295346,dack,0,3509148,2216.185812442,3534.472295402,3508084,0.7349999440002648,1319.021482904
130,8,7,1,11637,2,3536.728295346,dack,0,3512347,2218.083812442,3536.305295402,3511374,0.4229999439999119,1318.6444829039997
130,8,7,1,11645,2,3543.202295346,dack,0,3519968,2221.346812442,3542.649295402,3519289,0.5529999440000211,1321.855482904
130,4,7,1,10445,5,3543.449292444,dack,0,3520425,3387.459813632,3542.1942925,3518913,1.2549999440002466,155.98947881200002
130,4,4,1,17905,5,3545.265000028,no_ack,2,3523224,3386.78,3534.492292472,3508430,10.772707556000114,158.48500002799983
130,4,7,1,10460,5,3547.063292444,dack,1,3524344,3389.058813632,3543.7152925,3521075,3.347999944000094,158.00447881200034
130,4,7,1,10517,5,3549.611292444,dack,0,3527256,3389.305813632,3548.6422925,3526146,0.9689999439997337,160.30547881199982
130,8,8,1,11949,2,3550.040295346,ack,0,3527641,2223.92,3549.097295402,3526489,0.9429999440003485,1326.1202953460001
130,8,7,1,11679,2,3550.690295346,dack,0,3529177,2227.677812442,3550.040295374,3527644,0.6499999719999323,1323.012482904
130,8,7,1,11683,2,3553.888295346,dack,0,3533584,2232.084812442,3553.049295402,3532579,0.8389999440000793,1321.8034829040002
130,8,7,1,11704,2,3557.658295346,dack,0,3538718,2237.141812442,3556.728295402,3537760,0.9299999439999738,1320.516482904
130,8,7,1,11698,2,3558.178295346,dack,1,3539480,2236.010812442,3555.207295402,3536208,2.970999944000141,1322.1674829040003
130,4,2,1,17338,5,3558.919292444,ack,0,3541209,3390.319813632,3558.5022925,3540185,0.4169999440000538,168.5994788119997
130,4,2,1,17346,5,3559.764292444,ack,0,3542936,3391.476813632,3558.919292472,3541212,0.844999972000096,168.28747881200024
130,4,2,1,17338,5,3562.494292444,ack,1,3545712,3392.477813632,3559.764292472,3542939,2.7299999720003143,170.01647881200006
130,4,2,1,17348,5,3565.783292444,ack,0,3549332,3399.380813632,3562.494292472,3545722,3.288999972000056,166.40247881200003
130,4,4,1,18012,5,3567.031292444,ack,0,3550430,3406.88,3565.783292472,3549335,1.2479999719998887,160.15129244399986
130,4,4,1,18011,5,3567.031292444,ack,0,3550433,3406.86,3563.4492925,3546918,3.5819999440000174,160.17129244399985
130,8,7,1,11749,2,3567.135295346,dack,1,3550840,2238.961812442,3563.202295402,3546328,3.93299994400013,1328.1734829040001
130,4,2,1,17345,5,3567.564292444,ack,1,3551473,3393.179813632,3562.494292472,3545715,5.069999972000005,174.384478812
130,4,2,1,17354,5,3568.864292444,ack,0,3554062,3410.105813632,3567.031292472,3550443,1.832999971999925,158.75847881200025
130,4,7,1,10556,5,3570.710292444,ack,0,3556130,3419.920813632,3568.864292472,3554065,1.845999971999845,150.7894788120002
130,4,7,1,10555,5,3570.710292444,ack,0,3556133,3417.619813632,3567.564292472,3551476,3.145999972000027,153.09047881200013
130,4,7,1,10557,5,3571.412292444,dack,0,3556824,3420.193813632,3569.6112925,3554964,1.8009999439996136,151.21847881199983
130,4,2,1,17474,5,3573.596292444,ack,0,3558560,3431.633813632,3570.710292472,3556150,2.8859999719998086,141.96247881199997
130,4,7,1,10570,5,3573.596292444,dack,0,3558563,3431.009813632,3570.710292472,3556143,2.8859999719998086,142.58647881200022
130,8,7,1,11795,2,3576.651295346,dack,1,3562016,2250.973812442,3573.888295402,3558851,2.7629999440000574,1325.677482904
130,8,7,1,11762,2,3576.651295346,dack,2,3562018,2241.951812442,3570.690295402,3555790,5.960999943999923,1334.699482904
130,4,2,1,17372,5,3577.548292444,dack,2,3563688,3411.444813632,3567.0632925,3550723,10.48499994399981,166.1034788119996
130,4,2,1,17365,5,3577.548292444,ack,2,3563690,3410.859813632,3567.031292472,3550450,10.516999971999667,166.68847881199963
130,4,7,1,10620,5,3577.899292444,dack,0,3564701,3432.582813632,3573.596292472,3558565,4.302999971999725,145.3164788119998
130,8,7,1,11799,2,3578.263295346,dack,0,3565440,2252.650812442,3577.658295402,3564139,0.6049999440001557,1325.612482904
130,4,4,1,18179,5,3579.147292444,ack,0,3566770,3435.42,3577.548292472,3563693,1.5989999720000014,143.7272924439999
130,4,2,1,17429,5,3579.147292444,dack,1,3566773,3420.479813632,3570.710292472,3556136,8.43699997199974,158.6674788119999
130,4,4,1,18015,5,3579.147292444,ack,2,3566775,3407.48,3567.031292472,3550436,12.115999971999827,171.66729244399994
130,8,7,1,11815,2,3583.073295346,dack,2,3572249,2256.550812442,3578.178295402,3564905,4.894999944000119,1326.5224829040003
130,8,7,1,11828,2,3588.026295346,dack,0,3578077,2257.941812442,3587.135295402,3577077,0.8909999440002139,1330.0844829040002
130,4,7,1,10670,5,3592.511292444,dack,0,3583142,3441.630813632,3591.4122925,3582258,1.0989999439998428,150.8804788120001
130,4,4,1,18202,5,3594.444000028,no_ack,2,3584506,3440.88,3579.147292472,3566778,15.296707556000001,153.564000028
130,4,7,1,10629,5,3594.990000028,no_ack,2,3584940,3441.292813632,3579.147292472,3566785,15.842707555999823,153.69718639599978
130,8,7,1,11863,2,3597.620295346,dack,0,3587245,2259.540812442,3596.651295402,3586105,0.9689999440001884,1338.079482904
130,4,7,1,10671,5,3598.920292444,dack,2,3589560,3441.916813632,3593.5962925,3583819,5.323999944000207,157.00347881200014
130,4,4,1,18237,5,3601.065292444,ack,0,3592327,3446.84,3599.1472925,3590131,1.9179999440002575,154.22529244399993
130,8,7,1,11884,2,3601.091295346,dack,1,3592468,2263.180812442,3598.263295402,3588778,2.827999944000112,1337.9104829040002
130,4,4,1,18257,5,3607.942292444,ack,1,3601069,3451.28,3601.065292472,3592330,6.876999972000249,156.66229244399983
130,4,2,1,17543,5,3607.942292444,ack,2,3601072,3442.436813632,3597.8992925,3588030,10.042999944000258,165.5054788120001
130,4,7,1,10675,5,3610.165292444,dack,0,3604060,3452.420813632,3607.942292472,3601075,2.2229999719997977,157.74447881200012
130,8,7,1,11908,2,3611.517295346,dack,0,3605162,2271.825812442,3608.026295402,3601258,3.490999944000123,1339.6914829040002
130,4,2,1,17601,5,3615.937292444,ack,1,3609547,3453.356813632,3612.5112925,3607441,3.4259999440000684,162.5804788119999
130,4,2,1,17566,5,3617.324000028,no_ack,2,3610896,3452.966813632,3607.942292472,3601082,9.381707555999583,164.35718639599963
