seed,node,peer,source,destination,sequence,hop_sequence,admission_s,admission_event_index,threshold_at_admission,release_s,release_reason,release_event,capacity_retention_s
130,8,2,7,1,10460,695,3269.259295402,3167325,4,3293.816295374,dack_expiry,hop_capacity_release,24.556999972000085
130,8,2,7,1,10517,697,3273.120295402,3174049,4,3294.531295374,dack_expiry,hop_capacity_release,21.4109999719999
130,7,8,7,1,16846,873,3271.144292498,3170637,3,3294.92129247,dack_expiry,hop_capacity_release,23.776999971999885
130,7,8,7,1,16903,874,3281.687292498,3184204,3,3304.86629247,dack_expiry,hop_capacity_release,23.178999972000383
130,4,5,7,1,9780,1039,3297.7942925,3204841,4,3305.419292444,ack,hop_completion,7.624999943999683
130,4,5,4,1,16773,1030,3271.450292472,3171193,3,3306.933292472,dack_expiry,hop_capacity_release,35.483000000000175
130,4,5,7,1,9799,1040,3298.841292472,3206850,4,3307.122292444,ack,hop_completion,8.28099997199979
130,7,8,7,1,16907,875,3286.822292498,3188766,3,3307.45329247,dack_expiry,hop_capacity_release,20.630999972000154
130,4,5,7,1,9820,1043,3307.122292472,3214795,3,3308.097292444,ack,hop_completion,0.9749999719997504
130,8,2,7,1,10555,698,3289.032295402,3191157,4,3309.572295374,dack_expiry,hop_capacity_release,20.53999997200026
130,4,5,7,1,9854,1042,3306.9332925,3214612,3,3310.190292444,ack,hop_completion,3.2569999440001993
130,4,5,4,1,16935,1046,3310.190292472,3218053,3,3311.178292444,ack,hop_completion,0.9879999720001251
130,8,2,7,1,10556,699,3290.878295402,3194498,4,3311.912295374,dack_expiry,hop_capacity_release,21.0339999720004
130,7,8,7,1,16933,876,3291.021292498,3194895,3,3312.09429247,dack_expiry,hop_capacity_release,21.072999971999707
130,4,5,4,1,16939,1047,3311.178292472,3220172,3,3312.530292444,ack,hop_completion,1.3519999720001579
130,8,2,7,1,10445,694,3266.672295402,3164268,4,3313.816295374,dack_expiry,hop_capacity_release,47.143999972000074
130,8,2,7,1,10557,700,3293.816295402,3199187,4,3314.330295374,dack_expiry,hop_capacity_release,20.513999971999965
130,4,5,4,1,16942,1048,3312.530292472,3221975,3,3315.949292444,ack,hop_completion,3.418999972000165
130,4,5,4,1,16911,1044,3308.097292472,3215968,3,3317.583000028,no_ack,hop_completion,9.485707555999852
130,4,5,4,1,16952,1049,3315.949292472,3227068,4,3317.600292444,ack,hop_completion,1.650999972000136
130,8,2,7,1,10570,701,3294.531295402,3200459,4,3317.905295374,dack_expiry,hop_capacity_release,23.373999972000092
130,7,8,7,1,16950,877,3294.921292498,3201390,3,3318.17829247,dack_expiry,hop_capacity_release,23.256999971999903
130,7,8,7,1,17019,878,3304.866292498,3212233,3,3325.51029247,dack_expiry,hop_capacity_release,20.643999972000074
130,4,5,7,1,9871,1050,3315.949292472,3227075,4,3326.943000028,no_ack,hop_completion,10.993707556000118
130,7,8,7,1,17036,879,3307.453292498,3215081,3,3328.18829247,dack_expiry,hop_capacity_release,20.73499997199997
130,8,2,7,1,10620,702,3309.572295402,3217204,4,3330.229295374,dack_expiry,hop_capacity_release,20.656999971999994
130,4,5,4,1,16960,1051,3317.600292472,3229925,2,3330.327292444,ack,hop_completion,12.726999971999703
130,8,2,7,1,10629,703,3311.912295402,3221067,4,3332.582295374,dack_expiry,hop_capacity_release,20.669999971999914
130,7,8,7,1,17057,880,3312.094292498,3221566,3,3333.07629247,dack_expiry,hop_capacity_release,20.981999972000267
130,4,5,7,1,9880,1052,3330.1902925,3244203,1,3333.109292444,ack,hop_completion,2.9189999440000065
130,8,2,7,1,10671,705,3314.330295402,3225175,4,3335.533295374,dack_expiry,hop_capacity_release,21.202999971999816
130,8,2,7,1,10670,704,3313.816295402,3224102,4,3335.533295374,dack_expiry,hop_capacity_release,21.71699997199994
130,7,8,7,1,17072,881,3318.178292498,3230842,3,3338.93929247,dack_expiry,hop_capacity_release,20.760999972000263
130,8,2,7,1,10675,706,3317.905295402,3230282,4,3341.357295374,dack_expiry,hop_capacity_release,23.451999972000067
130,4,5,4,1,16995,1056,3344.510292472,3264052,1,3345.667292444,ack,hop_completion,1.1569999719999942
130,7,8,7,1,17137,882,3325.510292498,3239143,3,3346.23229247,dack_expiry,hop_capacity_release,20.72199997200005
130,7,8,7,1,17171,883,3328.188292498,3241922,3,3348.74129247,dack_expiry,hop_capacity_release,20.55299997200018
130,4,5,4,1,17003,1057,3345.667292472,3265093,1,3351.296292444,ack,hop_completion,5.628999971999747
130,7,8,7,1,17191,884,3333.076292498,3246983,3,3353.48629247,dack_expiry,hop_capacity_release,20.40999997200015
130,8,2,7,1,10701,707,3330.229295402,3244279,4,3353.824295374,dack_expiry,hop_capacity_release,23.594999972000096
130,4,5,4,1,17035,1058,3351.296292472,3270648,1,3354.650292444,ack,hop_completion,3.3539999720001106
130,8,2,7,1,10734,708,3332.582295402,3246291,4,3355.085295374,dack_expiry,hop_capacity_release,22.502999971999998
130,8,2,7,1,10747,710,3335.533295402,3251087,4,3356.866295374,dack_expiry,hop_capacity_release,21.332999971999925
130,8,2,7,1,10781,709,3335.533295402,3251080,4,3358.023295374,dack_expiry,hop_capacity_release,22.489999972000078
130,4,5,7,1,9941,1060,3354.650292472,3274921,2,3358.225292444,ack,hop_completion,3.574999972000114
130,4,5,7,1,9983,1061,3358.225292472,3281178,2,3358.589292444,ack,hop_completion,0.3639999719998741
130,4,5,7,1,10000,1062,3358.589292472,3281919,2,3359.590292444,ack,hop_completion,1.000999972000045
130,7,8,7,1,17196,885,3338.939292498,3255978,3,3360.23329247,dack_expiry,hop_capacity_release,21.29399997199971
130,8,2,7,1,10782,711,3341.357295402,3259345,4,3362.625295374,dack_expiry,hop_capacity_release,21.26799997199987
130,7,8,7,1,17256,886,3346.232292498,3265685,3,3367.68229247,dack_expiry,hop_capacity_release,21.449999972000114
130,7,8,7,1,17274,887,3348.741292498,3268350,3,3371.60829247,dack_expiry,hop_capacity_release,22.86699997200003
130,7,8,7,1,17300,888,3353.486292498,3273152,3,3374.14329247,dack_expiry,hop_capacity_release,20.656999971999994
130,4,5,7,1,9916,1053,3330.327292472,3244747,1,3375.904292472,dack_expiry,hop_capacity_release,45.577000000000226
130,8,2,7,1,10845,713,3355.085295402,3275358,4,3376.015295374,dack_expiry,hop_capacity_release,20.929999971999678
130,8,2,7,1,10854,714,3356.866295402,3278380,4,3377.861295374,dack_expiry,hop_capacity_release,20.994999971999732
130,8,2,7,1,10787,712,3353.824295402,3273504,4,3378.394295374,dack_expiry,hop_capacity_release,24.569999972000005
130,8,2,8,1,11229,718,3377.861295402,3303778,4,3378.765295346,ack,hop_completion,0.9039999440001338
130,7,8,7,1,17323,889,3360.233292498,3284635,3,3380.77329247,dack_expiry,hop_capacity_release,20.539999971999805
130,4,5,7,1,9994,1063,3359.590292472,3283449,2,3382.164292472,dack_expiry,hop_capacity_release,22.57400000000007
130,8,2,7,1,10898,716,3362.625295402,3286919,4,3383.022295374,dack_expiry,hop_capacity_release,20.396999971999776
130,8,2,7,1,10897,715,3358.023295402,3280648,4,3383.022295374,dack_expiry,hop_capacity_release,24.998999972000092
130,4,5,4,1,17149,1066,3382.1642925,3310514,2,3383.380292444,ack,hop_completion,1.215999944000032
130,4,5,4,1,17123,1065,3380.208292472,3308826,2,3383.380292444,ack,hop_completion,3.1719999720003216
130,4,5,4,1,17170,1067,3383.380292472,3311978,3,3386.773292444,ack,hop_completion,3.392999972000325
130,7,8,7,1,17380,890,3367.682292498,3292752,3,3388.40429247,dack_expiry,hop_capacity_release,20.72199997200005
130,7,8,7,1,17394,891,3371.608292498,3296460,3,3392.46029247,dack_expiry,hop_capacity_release,20.851999971999703
130,7,8,7,1,17416,892,3374.143292498,3298757,3,3394.82629247,dack_expiry,hop_capacity_release,20.68299997200029
130,8,2,7,1,10911,717,3376.015295402,3300664,4,3396.997295374,dack_expiry,hop_capacity_release,20.981999971999812
130,8,2,7,1,10918,719,3378.394295402,3305015,4,3398.765295374,dack_expiry,hop_capacity_release,20.370999971999936
130,4,5,7,1,9897,1059,3354.650292472,3274914,2,3399.590292472,dack_expiry,hop_capacity_release,44.940000000000055
130,7,8,7,1,17443,893,3380.773292498,3309225,3,3401.41729247,dack_expiry,hop_capacity_release,20.643999972000074
130,4,5,7,1,10011,1072,3399.5902925,3330911,3,3401.827292444,ack,hop_completion,2.2369999439997628
130,4,5,7,1,10033,1073,3401.827292472,3334672,3,3402.542292444,ack,hop_completion,0.7149999719999869
130,8,2,7,1,11009,722,3383.022295402,3311388,4,3404.069295374,dack_expiry,hop_capacity_release,21.046999971999867
130,8,2,7,1,10961,721,3383.022295402,3311381,4,3404.069295374,dack_expiry,hop_capacity_release,21.046999971999867
130,8,2,7,1,10950,720,3378.765295374,3305754,4,3404.069295374,dack_expiry,hop_capacity_release,25.304000000000087
130,8,2,8,1,11343,726,3404.069295402,3336676,4,3404.999295346,ack,hop_completion,0.9299999439999738
130,4,5,4,1,17303,1076,3405.8242925,3339407,3,3406.858292444,ack,hop_completion,1.033999944000243
130,4,5,4,1,17294,1075,3405.2002925,3338577,3,3406.858292444,ack,hop_completion,1.6579999440000392
130,4,5,4,1,17307,1077,3406.858292472,3340312,4,3407.469292444,ack,hop_completion,0.6109999720001724
130,4,5,7,1,10093,1078,3406.858292472,3340319,4,3409.068292444,ack,hop_completion,2.2099999719998777
130,7,8,7,1,17476,894,3388.404292498,3318127,3,3409.62029247,dack_expiry,hop_capacity_release,21.21599997200019
130,4,5,7,1,10075,1074,3402.542292472,3335330,3,3410.511292444,ack,hop_completion,7.968999971999892
130,8,2,8,1,11362,728,3404.999295374,3337786,4,3413.124295346,ack,hop_completion,8.124999971999841
130,7,8,7,1,17488,895,3392.460292498,3322050,3,3413.19529247,dack_expiry,hop_capacity_release,20.73499997199997
130,7,8,7,1,17516,896,3394.826292498,3324845,3,3415.61329247,dack_expiry,hop_capacity_release,20.786999972000103
130,4,5,8,1,10407,1079,3406.858292472,3340326,4,3417.375292444,ack,hop_completion,10.516999972000121
130,8,2,7,1,11017,723,3396.997295402,3326766,4,3417.654295374,dack_expiry,hop_capacity_release,20.656999971999994
130,8,2,7,1,11027,724,3398.765295402,3329305,4,3419.955295374,dack_expiry,hop_capacity_release,21.189999971999896
130,7,8,7,1,17548,897,3401.417292498,3333951,3,3422.11329247,dack_expiry,hop_capacity_release,20.69599997200021
130,8,2,7,1,11037,725,3404.069295402,3336669,4,3424.999295374,dack_expiry,hop_capacity_release,20.929999972000132
130,4,5,8,1,10397,1080,3407.469292472,3341255,4,3426.631292444,ack,hop_completion,19.161999972000103
130,8,2,7,1,11079,727,3404.069295402,3336683,4,3427.859295374,dack_expiry,hop_capacity_release,23.789999971999805
130,7,8,7,1,17592,898,3409.620292498,3344592,3,3430.39429247,dack_expiry,hop_capacity_release,20.773999972000183
130,7,8,7,1,17604,899,3413.195292498,3349083,3,3433.69629247,dack_expiry,hop_capacity_release,20.500999972000045
130,4,5,7,1,10108,1086,3417.375292472,3355737,5,3433.998000028,no_ack,hop_completion,16.622707556000023
130,4,5,7,1,10120,1091,3431.298292472,3373764,5,3435.419292444,ack,hop_completion,4.120999971999936
130,4,5,4,1,17389,1089,3426.631292472,3368010,5,3435.419292444,ack,hop_completion,8.787999971999852
130,8,2,7,1,11080,729,3413.124295374,3348380,4,3435.568295374,dack_expiry,hop_capacity_release,22.44399999999996
130,7,8,7,1,17627,900,3415.613292498,3352655,3,3436.25729247,dack_expiry,hop_capacity_release,20.64399997199962
130,4,5,7,1,10133,1092,3431.298292472,3373771,5,3436.290292444,ack,hop_completion,4.9919999720000305
130,8,2,7,1,11117,730,3417.654295402,3356030,4,3438.350295374,dack_expiry,hop_capacity_release,20.695999971999754
130,4,5,4,1,17505,1097,3436.290292472,3379518,4,3440.879292444,ack,hop_completion,4.588999971999783
130,7,8,7,1,17661,901,3422.113292498,3362151,3,3442.71829247,dack_expiry,hop_capacity_release,20.60499997199986
130,8,2,7,1,11123,731,3419.955295402,3360197,4,3444.785295374,dack_expiry,hop_capacity_release,24.82999997199977
130,4,5,7,1,10197,1093,3431.298292472,3373778,5,3445.078292444,ack,hop_completion,13.779999972000041
130,4,5,4,1,17513,1098,3440.879292472,3386204,4,3446.833292444,ack,hop_completion,5.95399997200002
130,8,2,7,1,11140,733,3427.859295402,3369118,4,3448.789295374,dack_expiry,hop_capacity_release,20.929999972000132
130,8,2,7,1,11135,732,3424.999295402,3365161,4,3448.789295374,dack_expiry,hop_capacity_release,23.78999997200026
130,4,5,7,1,10222,1095,3435.419292472,3378290,4,3450.872000028,no_ack,hop_completion,15.45270755599995
130,4,5,4,1,17539,1100,3446.833292472,3393376,4,3451.266292444,ack,hop_completion,4.432999972000289
130,7,8,7,1,17698,902,3430.394292498,3372596,3,3453.54729247,dack_expiry,hop_capacity_release,23.152999971999634
130,4,5,4,1,17540,1101,3451.266292472,3398595,3,3453.606292444,ack,hop_completion,2.339999971999987
130,7,8,7,1,17719,903,3433.696292498,3376235,3,3454.30129247,dack_expiry,hop_capacity_release,20.604999972000314
130,7,8,7,1,17731,904,3436.257292498,3379475,3,3457.04429247,dack_expiry,hop_capacity_release,20.786999972000103
130,8,2,7,1,11187,734,3435.568295402,3378531,4,3457.356295374,dack_expiry,hop_capacity_release,21.787999972000307
130,8,2,7,1,11188,735,3438.350295402,3382019,4,3459.436295374,dack_expiry,hop_capacity_release,21.08599997200008
130,7,8,7,1,17768,905,3442.718292498,3387919,3,3463.47929247,dack_expiry,hop_capacity_release,20.76099997199981
130,8,2,7,1,11225,736,3444.785295402,3389993,4,3465.637295374,dack_expiry,hop_capacity_release,20.851999972000158
130,8,2,7,1,11252,738,3448.789295402,3395177,4,3470.369295374,dack_expiry,hop_capacity_release,21.579999972000223
130,8,2,7,1,11233,737,3448.789295402,3395170,4,3470.369295374,dack_expiry,hop_capacity_release,21.579999972000223
130,7,8,7,1,17806,906,3453.547292498,3401444,3,3474.25629247,dack_expiry,hop_capacity_release,20.70899997200013
130,7,8,7,1,17828,907,3454.301292498,3402789,3,3474.99729247,dack_expiry,hop_capacity_release,20.69599997200021
130,7,8,7,1,17839,908,3457.044292498,3405486,3,3477.98729247,dack_expiry,hop_capacity_release,20.942999972000052
130,4,5,7,1,10224,1104,3475.9202925,3429491,3,3478.462292444,ack,hop_completion,2.541999944000054
130,8,2,7,1,11309,740,3459.436295402,3408205,4,3480.379295374,dack_expiry,hop_capacity_release,20.942999972000052
130,8,2,7,1,11259,739,3457.356295402,3405763,4,3482.524295374,dack_expiry,hop_capacity_release,25.16799997199996
130,7,8,7,1,17873,909,3463.479292498,3414693,3,3484.92929247,dack_expiry,hop_capacity_release,21.44999997199966
130,8,2,7,1,11302,741,3465.637295402,3417049,4,3486.645295374,dack_expiry,hop_capacity_release,21.007999972000107
130,4,5,7,1,10210,1094,3435.419292472,3378283,4,3486.833292472,dack_expiry,hop_capacity_release,51.41399999999976
130,4,5,7,1,10278,1105,3478.462292472,3432167,3,3488.702000028,no_ack,hop_completion,10.239707555999757
130,4,5,7,1,10309,1106,3483.8632925,3439812,3,3490.539292444,ack,hop_completion,6.675999943999614
130,8,2,7,1,11345,743,3470.369295402,3422271,4,3491.520295374,dack_expiry,hop_capacity_release,21.150999972000136
130,8,2,7,1,11344,742,3470.369295402,3422264,4,3491.520295374,dack_expiry,hop_capacity_release,21.150999972000136
130,4,5,7,1,10250,1107,3486.8332925,3444063,3,3492.957292444,ack,hop_completion,6.123999943999934
130,4,5,4,1,17530,1099,3445.078292472,3390558,4,3493.606292472,dack_expiry,hop_capacity_release,48.52799999999979
130,7,8,7,1,17920,910,3474.256292498,3427296,3,3494.96529247,dack_expiry,hop_capacity_release,20.708999971999674
130,4,5,4,1,17611,1109,3492.957292472,3452316,2,3495.596292444,ack,hop_completion,2.638999971999965
130,7,8,7,1,17941,911,3474.997292498,3428264,3,3495.74529247,dack_expiry,hop_capacity_release,20.74799997199989
130,7,8,7,1,17951,912,3477.987292498,3431262,3,3498.68329247,dack_expiry,hop_capacity_release,20.69599997200021
130,4,5,8,1,10617,1110,3493.6062925,3453289,2,3499.002292444,ack,hop_completion,5.395999943999868
130,4,5,8,1,10636,1112,3499.002292472,3459021,2,3500.653292444,ack,hop_completion,1.6509999719996813
130,8,2,7,1,11361,744,3480.379295402,3434049,4,3501.114295374,dack_expiry,hop_capacity_release,20.73499997199997
130,4,5,4,1,17686,1113,3500.653292472,3460777,2,3501.979292444,ack,hop_completion,1.3259999719998632
130,4,5,7,1,10332,1111,3495.596292472,3455440,2,3501.979292444,ack,hop_completion,6.382999971999652
130,8,2,7,1,11369,745,3482.524295402,3437444,4,3503.298295374,dack_expiry,hop_capacity_release,20.773999972000183
130,4,5,7,1,10333,1116,3501.979292472,3462621,3,3503.786292444,ack,hop_completion,1.806999972000085
130,4,5,8,1,10658,1115,3501.979292472,3462614,3,3503.786292444,ack,hop_completion,1.806999972000085
130,4,5,8,1,10643,1114,3501.979292472,3462607,3,3505.073292444,ack,hop_completion,3.0939999719998923
130,7,8,7,1,17984,913,3484.929292498,3441785,3,3505.89829247,dack_expiry,hop_capacity_release,20.968999971999892
130,8,2,7,1,11414,746,3486.645295402,3443575,4,3507.653295374,dack_expiry,hop_capacity_release,21.007999972000107
130,8,2,7,1,11465,748,3491.520295402,3449419,4,3512.463295374,dack_expiry,hop_capacity_release,20.942999972000052
130,8,2,7,1,11430,747,3491.520295402,3449412,4,3512.463295374,dack_expiry,hop_capacity_release,20.942999972000052
130,4,5,7,1,10350,1117,3503.786292472,3465477,3,3512.470292444,ack,hop_completion,8.683999972000038
130,4,5,7,1,10412,1120,3505.073292472,3467051,4,3513.224292444,ack,hop_completion,8.150999972000136
130,4,5,4,1,17716,1122,3512.470292472,3477032,4,3514.550292444,ack,hop_completion,2.0799999720002234
130,4,5,8,1,10654,1121,3511.1112925,3475253,4,3514.550292444,ack,hop_completion,3.4389999439999883
130,7,8,7,1,18036,914,3494.965292498,3454512,3,3515.85629247,dack_expiry,hop_capacity_release,20.890999971999918
130,7,8,7,1,18054,915,3495.745292498,3455672,3,3516.53229247,dack_expiry,hop_capacity_release,20.786999972000103
130,4,5,7,1,10331,1118,3503.786292472,3465484,3,3518.095000028,no_ack,hop_completion,14.308707556000172
130,7,8,7,1,18069,916,3498.683292498,3458741,3,3519.37929247,dack_expiry,hop_capacity_release,20.69599997200021
130,4,5,4,1,17735,1124,3514.550292472,3479072,4,3520.595292444,ack,hop_completion,6.044999971999914
130,8,2,7,1,11466,749,3501.114295402,3461160,4,3521.745295374,dack_expiry,hop_capacity_release,20.6309999719997
130,8,2,7,1,11474,750,3503.298295402,3464361,4,3523.851295374,dack_expiry,hop_capacity_release,20.55299997200018
130,7,8,7,1,18106,917,3505.898292498,3468035,3,3526.49029247,dack_expiry,hop_capacity_release,20.59199997199994
130,8,2,8,1,11877,755,3523.851295402,3491887,4,3526.497295346,ack,hop_completion,2.645999944000323
130,8,2,7,1,11482,751,3507.653295402,3470705,4,3529.519295374,dack_expiry,hop_capacity_release,21.86599997200028
130,4,5,4,1,17884,1131,3529.643292472,3501295,4,3531.684292444,ack,hop_completion,2.0409999720000087
130,8,2,8,1,11886,757,3529.519295402,3500865,4,3532.542295346,ack,hop_completion,3.0229999440002757
130,8,2,7,1,11535,753,3512.463295402,3476696,4,3534.472295374,dack_expiry,hop_capacity_release,22.00899997200031
130,4,5,4,1,17885,1132,3531.684292472,3504094,4,3534.492292444,ack,hop_completion,2.807999972000289
130,8,2,7,1,11527,752,3512.463295402,3476689,4,3536.305295374,dack_expiry,hop_capacity_release,23.84199997199994
130,7,8,7,1,18163,918,3515.856292498,3481591,3,3536.85129247,dack_expiry,hop_capacity_release,20.994999971999732
130,7,8,7,1,18171,919,3516.532292498,3482593,3,3537.30629247,dack_expiry,hop_capacity_release,20.77399997199973
130,4,5,7,1,10443,1127,3521.674292472,3488655,4,3542.194292472,dack_expiry,hop_capacity_release,20.519999999999982
130,8,2,7,1,11569,754,3521.745295402,3488794,4,3542.649295374,dack_expiry,hop_capacity_release,20.903999971999838
130,4,5,7,1,10444,1129,3521.674292472,3488669,4,3543.715292472,dack_expiry,hop_capacity_release,22.040999999999713
130,4,5,4,1,17905,1133,3534.492292472,3508435,4,3545.265000028,no_ack,hop_completion,10.772707556000114
130,7,8,7,1,18219,921,3526.490292498,3495217,3,3547.18629247,dack_expiry,hop_capacity_release,20.695999971999754
130,4,5,7,1,10510,1130,3521.674292472,3488676,4,3548.642292472,dack_expiry,hop_capacity_release,26.967999999999847
130,8,2,7,1,11570,756,3526.497295374,3495260,4,3549.097295374,dack_expiry,hop_capacity_release,22.600000000000364
130,8,2,8,1,11949,762,3549.097295402,3526494,4,3550.040295346,ack,hop_completion,0.9429999440003485
130,8,2,7,1,11586,758,3532.542295374,3504930,4,3553.049295374,dack_expiry,hop_capacity_release,20.507000000000062
130,8,2,7,1,11590,759,3534.472295402,3508089,4,3555.207295374,dack_expiry,hop_capacity_release,20.73499997199997
130,8,2,7,1,11637,760,3536.305295402,3511379,4,3556.728295374,dack_expiry,hop_capacity_release,20.42299997200007
130,7,8,7,1,18279,923,3537.306292498,3513383,3,3558.24929247,dack_expiry,hop_capacity_release,20.942999972000052
130,7,8,7,1,18276,922,3536.851292498,3512747,3,3558.24929247,dack_expiry,hop_capacity_release,21.39799997199998
130,4,5,7,1,10395,1119,3505.073292472,3467044,4,3558.502292472,dack_expiry,hop_capacity_release,53.42900000000009
130,8,2,7,1,11645,761,3542.649295402,3519294,4,3563.202295374,dack_expiry,hop_capacity_release,20.55299997200018
130,4,5,7,1,10445,1134,3542.1942925,3518918,4,3563.449292472,dack_expiry,hop_capacity_release,21.25499997199995
130,7,8,7,1,18188,920,3519.379292498,3486793,3,3564.46929247,dack_expiry,hop_capacity_release,45.08999997199999
130,4,5,4,1,18012,1143,3565.783292472,3549340,4,3567.031292444,ack,hop_completion,1.2479999719998887
130,4,5,4,1,18011,1142,3563.4492925,3546923,4,3567.031292444,ack,hop_completion,3.5819999440000174
130,4,5,7,1,10460,1135,3543.7152925,3521080,4,3567.063292472,dack_expiry,hop_capacity_release,23.347999971999798
130,7,8,7,1,18294,924,3547.186292498,3524477,3,3567.64829247,dack_expiry,hop_capacity_release,20.46199997199983
130,4,5,7,1,10517,1136,3548.6422925,3526151,3,3569.611292472,dack_expiry,hop_capacity_release,20.968999971999892
130,8,2,7,1,11679,763,3550.040295374,3527649,4,3570.690295374,dack_expiry,hop_capacity_release,20.65000000000009
130,4,5,7,1,10556,1149,3568.864292472,3554070,5,3570.710292444,ack,hop_completion,1.845999971999845
130,4,5,7,1,10555,1148,3567.564292472,3551481,5,3570.710292444,ack,hop_completion,3.145999972000027
130,8,2,7,1,11683,764,3553.049295402,3532584,4,3573.888295374,dack_expiry,hop_capacity_release,20.838999971999783
130,8,2,7,1,11704,766,3556.728295402,3537765,4,3577.658295374,dack_expiry,hop_capacity_release,20.929999971999678
130,8,2,7,1,11698,765,3555.207295402,3536213,4,3578.178295374,dack_expiry,hop_capacity_release,22.970999971999845
130,4,5,4,1,18179,1155,3577.548292472,3563698,6,3579.147292444,ack,hop_completion,1.5989999720000014
130,4,5,4,1,18015,1144,3567.031292472,3550441,5,3579.147292444,ack,hop_completion,12.115999971999827
130,7,8,7,1,18372,926,3558.249292498,3539875,3,3579.36129247,dack_expiry,hop_capacity_release,21.11199997199992
130,7,8,7,1,18327,925,3558.249292498,3539868,3,3579.36129247,dack_expiry,hop_capacity_release,21.11199997199992
130,7,8,7,1,18378,927,3564.469292498,3547876,3,3585.15929247,dack_expiry,hop_capacity_release,20.689999971999896
130,8,2,7,1,11749,767,3563.202295402,3546333,4,3587.135295374,dack_expiry,hop_capacity_release,23.93299997200029
130,7,8,7,1,18397,928,3567.648292498,3551930,3,3588.38329247,dack_expiry,hop_capacity_release,20.73499997199997
130,4,5,7,1,10557,1150,3569.6112925,3554969,5,3591.412292472,dack_expiry,hop_capacity_release,21.800999971999772
130,4,5,7,1,10570,1152,3570.710292472,3556148,6,3593.596292472,dack_expiry,hop_capacity_release,22.885999999999967
130,4,5,4,1,18202,1156,3579.147292472,3566783,6,3594.444000028,no_ack,hop_completion,15.296707556000001
130,4,5,7,1,10629,1157,3579.147292472,3566790,6,3594.990000028,no_ack,hop_completion,15.842707555999823
130,8,2,7,1,11795,769,3573.888295402,3558856,4,3596.651295374,dack_expiry,hop_capacity_release,22.76299997199976
130,4,5,7,1,10620,1154,3573.596292472,3558570,6,3597.899292472,dack_expiry,hop_capacity_release,24.302999999999884
130,8,2,7,1,11799,770,3577.658295402,3564144,4,3598.263295374,dack_expiry,hop_capacity_release,20.60499997199986
130,4,5,4,1,18237,1161,3599.1472925,3590136,4,3601.065292444,ack,hop_completion,1.9179999440002575
130,7,8,7,1,18430,929,3579.361292498,3567409,3,3602.18929247,dack_expiry,hop_capacity_release,22.82799997200027
130,7,8,7,1,18482,930,3579.361292498,3567416,3,3602.73529247,dack_expiry,hop_capacity_release,23.373999972000092
130,7,8,7,1,18486,931,3585.159292498,3575017,3,3605.89429247,dack_expiry,hop_capacity_release,20.73499997199997
130,4,5,4,1,18257,1162,3601.065292472,3592335,4,3607.942292444,ack,hop_completion,6.876999972000249
130,8,2,7,1,11828,772,3587.135295402,3577082,4,3608.026295374,dack_expiry,hop_capacity_release,20.890999971999918
130,7,8,7,1,18505,932,3588.383292498,3578791,3,3609.04029247,dack_expiry,hop_capacity_release,20.656999971999994
130,4,5,7,1,10670,1158,3591.4122925,3582263,6,3612.511292472,dack_expiry,hop_capacity_release,21.098999972
130,8,2,7,1,11762,768,3570.690295402,3555795,4,3616.651295374,dack_expiry,hop_capacity_release,45.96099997199963
130,8,2,7,1,11863,773,3596.651295402,3586110,4,3617.620295374,dack_expiry,hop_capacity_release,20.968999971999892
130,8,2,7,1,11884,774,3598.263295402,3588783,4,3621.091295374,dack_expiry,hop_capacity_release,22.827999971999816
130,8,2,7,1,11815,771,3578.178295402,3564910,4,3623.073295374,dack_expiry,hop_capacity_release,44.89499997199982
130,4,5,4,1,18271,1166,3615.937292472,3609555,4,3625.204000028,no_ack,hop_completion,9.266707555999801
130,7,8,7,1,18589,934,3602.735292498,3595579,3,3625.49829247,dack_expiry,hop_capacity_release,22.76299997199976
130,7,8,7,1,18538,933,3602.189292498,3595052,3,3625.49829247,dack_expiry,hop_capacity_release,23.308999971999583
130,4,5,4,1,18272,1167,3617.5482925,3611073,3,3627.637292444,ack,hop_completion,10.08899994400008
130,7,8,7,1,18593,935,3605.894292498,3598910,3,3628.73529247,dack_expiry,hop_capacity_release,22.840999971999736
130,7,8,7,1,18631,936,3609.040292498,3602895,3,3629.80129247,dack_expiry,hop_capacity_release,20.760999972000263
130,4,5,7,1,10675,1163,3607.942292472,3601080,4,3630.165292472,dack_expiry,hop_capacity_release,22.222999999999956
130,8,2,7,1,11908,775,3608.026295402,3601263,4,3631.517295374,dack_expiry,hop_capacity_release,23.490999971999827
130,4,5,7,1,10701,1168,3627.637292472,3625258,2,3636.386292444,ack,hop_completion,8.748999972000092
130,8,2,7,1,11915,776,3616.651295402,3610056,4,3637.666295374,dack_expiry,hop_capacity_release,21.01499997200017
130,8,2,7,1,11922,777,3617.620295402,3611201,4,3638.316295374,dack_expiry,hop_capacity_release,20.69599997200021
130,4,5,7,1,10671,1159,3593.5962925,3583824,6,3638.920292472,dack_expiry,hop_capacity_release,45.32399997199991
130,8,2,7,1,11935,778,3621.091295402,3616056,4,3641.943295374,dack_expiry,hop_capacity_release,20.851999972000158
130,4,5,7,1,10734,1169,3630.1652925,3627974,2,3643.428000028,no_ack,hop_completion,13.262707528000192
130,7,8,7,1,18649,937,3625.498292498,3621558,3,3646.41529247,dack_expiry,hop_capacity_release,20.916999972000212
