seed,node,source,start_s,end_s,metric,value
129,7,7,4200,4500,app_nsdp_full,14957
129,7,7,4500,4800,app_admitted,43
129,7,7,4500,4800,app_nsdp_full,14957
129,7,7,4800,5100,app_admitted,43
129,7,7,4800,5100,app_nsdp_full,14957
129,7,7,5100,5400,app_admitted,37
129,7,7,5100,5400,app_nsdp_full,14963
129,7,7,5400,5700,app_admitted,35
129,7,7,5400,5700,app_nsdp_full,14965
129,7,7,5700,6000,app_admitted,36
129,7,7,5700,6000,app_nsdp_full,14964
129,7,7,600,900,app_admitted,70
129,7,7,600,900,app_nsdp_full,14930
129,7,7,900,1200,app_admitted,44
129,7,7,900,1200,app_nsdp_full,14956
129,7,7,1200,1500,app_admitted,43
129,7,7,1200,1500,app_nsdp_full,14957
129,7,7,1500,1800,app_admitted,40
129,7,7,1500,1800,app_nsdp_full,14960
129,7,7,1800,2100,app_admitted,40
129,7,7,1800,2100,app_nsdp_full,14960
129,7,7,2100,2400,app_admitted,42
129,7,7,2100,2400,app_nsdp_full,14958
129,7,7,2400,2700,app_admitted,43
129,7,7,2400,2700,app_nsdp_full,14957
129,7,7,2700,3000,app_admitted,41
129,7,7,2700,3000,app_nsdp_full,14959
129,8,7,300,600,completion_count,67
129,8,7,300,600,hop_admission:admitted,68
129,8,7,300,600,hop_capacity_release:dack_expiry,50
129,8,7,300,600,hop_completion:ack,16
129,8,7,300,600,hop_completion:dack,50
129,8,7,300,600,hop_completion:no_ack,1
129,8,7,300,600,hop_feedback:ack,31
129,8,7,300,600,hop_feedback:dack,58
129,8,7,300,600,nwk_admission:admitted,68
129,8,7,300,600,nwk_admission:neighbor_flow_full,8470
129,8,7,300,600,nwk_enqueue:relay,89
129,8,7,300,600,nwk_forward:relay,68
129,8,7,300,600,nwk_nsdp_release:hop_feedback,67
129,8,7,300,600,queue_wait_count,68
129,8,7,300,600,queue_wait_sum_s,4303.22322072
129,8,7,300,600,resend_count_sum,17
129,8,7,3000,3300,completion_count,30
129,8,7,3000,3300,hop_admission:admitted,30
129,8,7,3000,3300,hop_capacity_release:dack_expiry,22
129,8,7,3000,3300,hop_completion:ack,7
129,8,7,3000,3300,hop_completion:dack,20
129,8,7,3000,3300,hop_completion:no_ack,3
129,8,7,3000,3300,hop_feedback:dack,43
129,8,7,3000,3300,nwk_admission:admitted,30
129,8,7,3000,3300,nwk_admission:neighbor_flow_full,7868
129,8,7,3000,3300,nwk_enqueue:relay,43
129,8,7,3000,3300,nwk_forward:relay,30
129,8,7,3000,3300,nwk_nsdp_release:hop_feedback,30
129,8,7,3000,3300,queue_wait_count,30
129,8,7,3000,3300,queue_wait_sum_s,8344.785488380003
129,8,7,3000,3300,resend_count_sum,14
129,8,7,3300,3600,completion_count,52
129,8,7,3300,3600,hop_admission:admitted,52
129,8,7,3300,3600,hop_capacity_release:dack_expiry,32
129,8,7,3300,3600,hop_completion:ack,15
129,8,7,3300,3600,hop_completion:dack,36
129,8,7,3300,3600,hop_completion:no_ack,1
129,8,7,3300,3600,hop_feedback:dack,40
129,8,7,3300,3600,nwk_admission:admitted,52
129,8,7,3300,3600,nwk_admission:neighbor_flow_full,10474
129,8,7,3300,3600,nwk_enqueue:relay,40
129,8,7,3300,3600,nwk_forward:relay,52
129,8,7,3300,3600,nwk_nsdp_release:hop_feedback,52
129,8,7,3300,3600,queue_wait_count,52
129,8,7,3300,3600,queue_wait_sum_s,16031.066113191991
129,8,7,3300,3600,resend_count_sum,9
129,8,7,3600,3900,completion_count,54
129,8,7,3600,3900,hop_admission:admitted,54
129,8,7,3600,3900,hop_capacity_release:dack_expiry,39
129,8,7,3600,3900,hop_completion:ack,13
129,8,7,3600,3900,hop_completion:dack,37
129,8,7,3600,3900,hop_completion:no_ack,4
129,8,7,3600,3900,hop_feedback:dack,40
129,8,7,3600,3900,nwk_admission:admitted,54
129,8,7,3600,3900,nwk_admission:neighbor_flow_full,8168
129,8,7,3600,3900,nwk_enqueue:relay,40
129,8,7,3600,3900,nwk_forward:relay,54
129,8,7,3600,3900,nwk_nsdp_release:hop_feedback,54
129,8,7,3600,3900,queue_wait_count,54
129,8,7,3600,3900,queue_wait_sum_s,10751.588079112
129,8,7,3600,3900,resend_count_sum,19
129,8,7,3900,4200,completion_count,40
129,8,7,3900,4200,hop_admission:admitted,40
129,8,7,3900,4200,hop_capacity_release:dack_expiry,28
129,8,7,3900,4200,hop_completion:ack,10
129,8,7,3900,4200,hop_completion:dack,27
129,8,7,3900,4200,hop_completion:no_ack,3
129,8,7,3900,4200,hop_feedback:dack,40
129,8,7,3900,4200,nwk_admission:admitted,40
129,8,7,3900,4200,nwk_admission:neighbor_flow_full,4659
129,8,7,3900,4200,nwk_enqueue:relay,40
129,8,7,3900,4200,nwk_forward:relay,40
129,8,7,3900,4200,nwk_nsdp_release:hop_feedback,40
129,8,7,3900,4200,queue_wait_count,40
129,8,7,3900,4200,queue_wait_sum_s,6052.651317671999
129,8,7,3900,4200,resend_count_sum,14
129,8,7,4200,4500,completion_count,42
129,8,7,4200,4500,hop_admission:admitted,43
129,8,7,4200,4500,hop_capacity_release:dack_expiry,34
129,8,7,4200,4500,hop_completion:ack,9
129,8,7,4200,4500,hop_completion:dack,33
129,8,7,4200,4500,hop_feedback:ack,3
129,8,7,4200,4500,hop_feedback:dack,40
129,8,7,4200,4500,nwk_admission:admitted,43
129,8,7,4200,4500,nwk_admission:neighbor_flow_full,5510
129,8,7,4200,4500,nwk_enqueue:relay,43
129,8,7,4200,4500,nwk_forward:relay,43
129,8,7,4200,4500,nwk_nsdp_release:hop_feedback,42
129,8,7,4200,4500,queue_wait_count,43
129,8,7,4200,4500,queue_wait_sum_s,5586.728766636002
129,8,7,4200,4500,resend_count_sum,15
129,8,7,4500,4800,completion_count,43
129,8,7,4500,4800,hop_admission:admitted,42
129,8,7,4500,4800,hop_capacity_release:dack_expiry,38
129,8,7,4500,4800,hop_completion:ack,3
129,8,7,4500,4800,hop_completion:dack,40
129,8,7,4500,4800,hop_feedback:ack,1
129,8,7,4500,4800,hop_feedback:dack,42
129,8,7,4500,4800,nwk_admission:admitted,42
129,8,7,4500,4800,nwk_admission:neighbor_flow_full,6836
129,8,7,4500,4800,nwk_enqueue:relay,43
129,8,7,4500,4800,nwk_forward:relay,42
129,8,7,4500,4800,nwk_nsdp_release:hop_feedback,43
129,8,7,4500,4800,queue_wait_count,42
129,8,7,4500,4800,queue_wait_sum_s,5567.336284124003
129,8,7,4500,4800,resend_count_sum,16
129,8,7,4800,5100,completion_count,39
129,8,7,4800,5100,hop_admission:admitted,39
129,8,7,4800,5100,hop_capacity_release:dack_expiry,39
129,8,7,4800,5100,hop_completion:dack,39
129,8,7,4800,5100,hop_feedback:dack,43
129,8,7,4800,5100,nwk_admission:admitted,39
129,8,7,4800,5100,nwk_admission:neighbor_flow_full,7423
129,8,7,4800,5100,nwk_enqueue:relay,43
129,8,7,4800,5100,nwk_forward:relay,39
129,8,7,4800,5100,nwk_nsdp_release:hop_feedback,39
129,8,7,4800,5100,queue_wait_count,39
129,8,7,4800,5100,queue_wait_sum_s,5896.343835384003
129,8,7,4800,5100,resend_count_sum,10
129,8,7,5100,5400,completion_count,38
129,8,7,5100,5400,hop_admission:admitted,39
129,8,7,5100,5400,hop_capacity_release:dack_expiry,37
129,8,7,5100,5400,hop_completion:dack,35
129,8,7,5100,5400,hop_completion:no_ack,3
129,8,7,5100,5400,hop_feedback:dack,36
129,8,7,5100,5400,nwk_admission:admitted,39
129,8,7,5100,5400,nwk_admission:neighbor_flow_full,8209
129,8,7,5100,5400,nwk_enqueue:relay,36
129,8,7,5100,5400,nwk_forward:relay,39
129,8,7,5100,5400,nwk_nsdp_release:hop_feedback,38
129,8,7,5100,5400,queue_wait_count,39
129,8,7,5100,5400,queue_wait_sum_s,7631.777835104
129,8,7,5100,5400,resend_count_sum,19
129,8,7,5400,5700,completion_count,44
129,8,7,5400,5700,hop_admission:admitted,43
129,8,7,5400,5700,hop_capacity_release:dack_expiry,37
129,8,7,5400,5700,hop_completion:ack,4
129,8,7,5400,5700,hop_completion:dack,40
129,8,7,5400,5700,hop_feedback:ack,7
129,8,7,5400,5700,hop_feedback:dack,28
129,8,7,5400,5700,nwk_admission:admitted,43
129,8,7,5400,5700,nwk_admission:neighbor_flow_full,5967
129,8,7,5400,5700,nwk_enqueue:relay,35
129,8,7,5400,5700,nwk_forward:relay,43
129,8,7,5400,5700,nwk_nsdp_release:hop_feedback,44
129,8,7,5400,5700,queue_wait_count,43
129,8,7,5400,5700,queue_wait_sum_s,6609.610766859998
129,8,7,5400,5700,resend_count_sum,13
129,8,7,5700,6000,completion_count,35
129,8,7,5700,6000,hop_admission:admitted,35
129,8,7,5700,6000,hop_capacity_release:dack_expiry,35
129,8,7,5700,6000,hop_completion:dack,35
129,8,7,5700,6000,hop_feedback:ack,8
129,8,7,5700,6000,hop_feedback:dack,28
129,8,7,5700,6000,nwk_admission:admitted,35
129,8,7,5700,6000,nwk_admission:neighbor_flow_full,5960
129,8,7,5700,6000,nwk_enqueue:relay,36
129,8,7,5700,6000,nwk_forward:relay,35
129,8,7,5700,6000,nwk_nsdp_release:hop_feedback,35
129,8,7,5700,6000,queue_wait_count,35
129,8,7,5700,6000,queue_wait_sum_s,4870.004903599999
129,8,7,5700,6000,resend_count_sum,11
129,8,7,600,900,completion_count,59
129,8,7,600,900,hop_admission:admitted,58
129,8,7,600,900,hop_capacity_release:dack_expiry,53
129,8,7,600,900,hop_completion:dack,58
129,8,7,600,900,hop_completion:no_ack,1
129,8,7,600,900,hop_feedback:dack,70
129,8,7,600,900,nwk_admission:admitted,58
129,8,7,600,900,nwk_admission:neighbor_flow_full,11795
129,8,7,600,900,nwk_enqueue:relay,70
129,8,7,600,900,nwk_forward:relay,58
129,8,7,600,900,nwk_nsdp_release:hop_feedback,59
129,8,7,600,900,queue_wait_count,58
129,8,7,600,900,queue_wait_sum_s,6419.859011680001
129,8,7,600,900,resend_count_sum,22
129,8,7,900,1200,completion_count,43
129,8,7,900,1200,hop_admission:admitted,43
129,8,7,900,1200,hop_capacity_release:dack_expiry,43
129,8,7,900,1200,hop_completion:dack,40
129,8,7,900,1200,hop_completion:no_ack,3
129,8,7,900,1200,hop_feedback:dack,42
129,8,7,900,1200,nwk_admission:admitted,43
129,8,7,900,1200,nwk_admission:neighbor_flow_full,10078
129,8,7,900,1200,nwk_enqueue:relay,42
129,8,7,900,1200,nwk_forward:relay,43
129,8,7,900,1200,nwk_nsdp_release:hop_feedback,43
129,8,7,900,1200,queue_wait_count,43
129,8,7,900,1200,queue_wait_sum_s,7250.678767280001
129,8,7,900,1200,resend_count_sum,20
129,8,7,1200,1500,completion_count,27
129,8,7,1200,1500,hop_admission:admitted,27
129,8,7,1200,1500,hop_capacity_release:dack_expiry,26
129,8,7,1200,1500,hop_completion:dack,26
129,8,7,1200,1500,hop_completion:no_ack,1
129,8,7,1200,1500,hop_feedback:dack,43
129,8,7,1200,1500,nwk_admission:admitted,27
129,8,7,1200,1500,nwk_admission:neighbor_flow_full,10210
129,8,7,1200,1500,nwk_enqueue:relay,43
129,8,7,1200,1500,nwk_forward:relay,27
129,8,7,1200,1500,nwk_nsdp_release:hop_feedback,27
129,8,7,1200,1500,queue_wait_count,27
129,8,7,1200,1500,queue_wait_sum_s,7674.264039920002
129,8,7,1200,1500,resend_count_sum,11
129,8,7,1500,1800,completion_count,43
129,8,7,1500,1800,hop_admission:admitted,43
129,8,7,1500,1800,hop_capacity_release:dack_expiry,29
129,8,7,1500,1800,hop_completion:ack,11
129,8,7,1500,1800,hop_completion:dack,31
129,8,7,1500,1800,hop_completion:no_ack,1
129,8,7,1500,1800,hop_feedback:dack,40
129,8,7,1500,1800,nwk_admission:admitted,43
129,8,7,1500,1800,nwk_admission:neighbor_flow_full,13740
129,8,7,1500,1800,nwk_enqueue:relay,40
129,8,7,1500,1800,nwk_forward:relay,43
129,8,7,1500,1800,nwk_nsdp_release:hop_feedback,43
129,8,7,1500,1800,queue_wait_count,43
129,8,7,1500,1800,queue_wait_sum_s,15792.689766720003
129,8,7,1500,1800,resend_count_sum,14
129,8,7,1800,2100,completion_count,47
129,8,7,1800,2100,hop_admission:admitted,47
129,8,7,1800,2100,hop_capacity_release:dack_expiry,40
129,8,7,1800,2100,hop_completion:ack,7
129,8,7,1800,2100,hop_completion:dack,39
129,8,7,1800,2100,hop_completion:no_ack,1
129,8,7,1800,2100,hop_feedback:dack,40
129,8,7,1800,2100,nwk_admission:admitted,47
129,8,7,1800,2100,nwk_admission:neighbor_flow_full,11581
129,8,7,1800,2100,nwk_enqueue:relay,40
129,8,7,1800,2100,nwk_forward:relay,47
129,8,7,1800,2100,nwk_nsdp_release:hop_feedback,47
129,8,7,1800,2100,queue_wait_count,47
129,8,7,1800,2100,queue_wait_sum_s,14714.463698560003
129,8,7,1800,2100,resend_count_sum,19
129,8,7,2100,2400,completion_count,50
129,8,7,2100,2400,hop_admission:admitted,50
129,8,7,2100,2400,hop_capacity_release:dack_expiry,47
129,8,7,2100,2400,hop_completion:ack,3
129,8,7,2100,2400,hop_completion:dack,47
129,8,7,2100,2400,hop_feedback:dack,42
129,8,7,2100,2400,nwk_admission:admitted,50
129,8,7,2100,2400,nwk_admission:neighbor_flow_full,10995
129,8,7,2100,2400,nwk_enqueue:relay,42
129,8,7,2100,2400,nwk_forward:relay,50
129,8,7,2100,2400,nwk_nsdp_release:hop_feedback,50
129,8,7,2100,2400,queue_wait_count,50
129,8,7,2100,2400,queue_wait_sum_s,12233.816147468002
129,8,7,2100,2400,resend_count_sum,12
129,8,7,2400,2700,completion_count,39
129,8,7,2400,2700,hop_admission:admitted,39
129,8,7,2400,2700,hop_capacity_release:dack_expiry,38
129,8,7,2400,2700,hop_completion:dack,37
129,8,7,2400,2700,hop_completion:no_ack,2
129,8,7,2400,2700,hop_feedback:dack,43
129,8,7,2400,2700,nwk_admission:admitted,39
129,8,7,2400,2700,nwk_admission:neighbor_flow_full,9229
129,8,7,2400,2700,nwk_enqueue:relay,43
129,8,7,2400,2700,nwk_forward:relay,39
129,8,7,2400,2700,nwk_nsdp_release:hop_feedback,39
129,8,7,2400,2700,queue_wait_count,39
129,8,7,2400,2700,queue_wait_sum_s,9260.840835076004
129,8,7,2400,2700,resend_count_sum,16
129,8,7,2700,3000,completion_count,42
129,8,7,2700,3000,hop_admission:admitted,42
129,8,7,2700,3000,hop_capacity_release:dack_expiry,36
129,8,7,2700,3000,hop_completion:ack,4
129,8,7,2700,3000,hop_completion:dack,37
129,8,7,2700,3000,hop_completion:no_ack,1
129,8,7,2700,3000,hop_feedback:dack,41
129,8,7,2700,3000,nwk_admission:admitted,42
129,8,7,2700,3000,nwk_admission:neighbor_flow_full,10064
129,8,7,2700,3000,nwk_enqueue:relay,41
129,8,7,2700,3000,nwk_forward:relay,42
129,8,7,2700,3000,nwk_nsdp_release:hop_feedback,42
129,8,7,2700,3000,queue_wait_count,42
129,8,7,2700,3000,queue_wait_sum_s,10958.419283955998
129,8,7,2700,3000,resend_count_sum,14
129,8,8,300,600,app_admitted,84
129,8,8,300,600,app_nsdp_full,14916
129,8,8,300,600,completion_count,68
129,8,8,300,600,hop_admission:admitted,68
129,8,8,300,600,hop_capacity_release:dack_expiry,43
129,8,8,300,600,hop_completion:ack,17
129,8,8,300,600,hop_completion:dack,50
129,8,8,300,600,hop_completion:no_ack,1
129,8,8,300,600,nwk_admission:admitted,68
129,8,8,300,600,nwk_admission:neighbor_flow_full,7343
129,8,8,300,600,nwk_enqueue:local,84
129,8,8,300,600,nwk_forward:local,68
129,8,8,300,600,nwk_nsdp_release:hop_feedback,68
129,8,8,300,600,queue_wait_count,68
129,8,8,300,600,queue_wait_sum_s,3944.2177913459996
129,8,8,300,600,resend_count_sum,30
129,8,8,3000,3300,app_admitted,16
129,8,8,3000,3300,app_nsdp_full,14984
129,8,8,3000,3300,completion_count,16
129,8,8,3000,3300,hop_admission:admitted,16
129,8,8,3000,3300,hop_completion:ack,15
129,8,8,3000,3300,hop_completion:no_ack,1
129,8,8,3000,3300,nwk_admission:admitted,16
129,8,8,3000,3300,nwk_admission:neighbor_flow_full,3192
129,8,8,3000,3300,nwk_enqueue:local,16
129,8,8,3000,3300,nwk_forward:local,16
129,8,8,3000,3300,nwk_nsdp_release:hop_feedback,16
129,8,8,3000,3300,queue_wait_count,16
129,8,8,3000,3300,queue_wait_sum_s,4505.068726179999
129,8,8,3000,3300,resend_count_sum,7
129,8,8,3300,3600,app_admitted,18
129,8,8,3300,3600,app_nsdp_full,14982
129,8,8,3300,3600,completion_count,18
129,8,8,3300,3600,hop_admission:admitted,18
129,8,8,3300,3600,hop_completion:ack,18
129,8,8,3300,3600,nwk_admission:admitted,18
129,8,8,3300,3600,nwk_admission:neighbor_flow_full,3852
129,8,8,3300,3600,nwk_enqueue:local,18
129,8,8,3300,3600,nwk_forward:local,18
129,8,8,3300,3600,nwk_nsdp_release:hop_feedback,18
129,8,8,3300,3600,queue_wait_count,18
129,8,8,3300,3600,queue_wait_sum_s,5800.803316899998
129,8,8,3300,3600,resend_count_sum,6
129,8,8,3600,3900,app_admitted,28
129,8,8,3600,3900,app_nsdp_full,14972
129,8,8,3600,3900,completion_count,28
129,8,8,3600,3900,hop_admission:admitted,28
129,8,8,3600,3900,hop_completion:ack,27
129,8,8,3600,3900,hop_completion:no_ack,1
129,8,8,3600,3900,nwk_admission:admitted,28
129,8,8,3600,3900,nwk_admission:neighbor_flow_full,4872
129,8,8,3600,3900,nwk_enqueue:local,28
129,8,8,3600,3900,nwk_forward:local,28
129,8,8,3600,3900,nwk_nsdp_release:hop_feedback,28
129,8,8,3600,3900,queue_wait_count,28
129,8,8,3600,3900,queue_wait_sum_s,5277.107270779998
129,8,8,3600,3900,resend_count_sum,11
129,8,8,3900,4200,app_admitted,30
129,8,8,3900,4200,app_nsdp_full,14970
129,8,8,3900,4200,completion_count,30
129,8,8,3900,4200,hop_admission:admitted,30
129,8,8,3900,4200,hop_completion:ack,27
129,8,8,3900,4200,hop_completion:dack,1
129,8,8,3900,4200,hop_completion:no_ack,2
129,8,8,3900,4200,nwk_admission:admitted,30
129,8,8,3900,4200,nwk_admission:neighbor_flow_full,3697
129,8,8,3900,4200,nwk_enqueue:local,30
129,8,8,3900,4200,nwk_forward:local,30
129,8,8,3900,4200,nwk_nsdp_release:hop_feedback,30
129,8,8,3900,4200,queue_wait_count,30
129,8,8,3900,4200,queue_wait_sum_s,4615.378861612
129,8,8,3900,4200,resend_count_sum,13
129,8,8,4200,4500,app_admitted,38
129,8,8,4200,4500,app_nsdp_full,14962
129,8,8,4200,4500,completion_count,38
129,8,8,4200,4500,hop_admission:admitted,38
129,8,8,4200,4500,hop_capacity_release:dack_expiry,10
129,8,8,4200,4500,hop_completion:ack,26
129,8,8,4200,4500,hop_completion:dack,11
129,8,8,4200,4500,hop_completion:no_ack,1
129,8,8,4200,4500,nwk_admission:admitted,38
129,8,8,4200,4500,nwk_admission:neighbor_flow_full,4741
129,8,8,4200,4500,nwk_enqueue:local,38
129,8,8,4200,4500,nwk_forward:local,38
129,8,8,4200,4500,nwk_nsdp_release:hop_feedback,38
129,8,8,4200,4500,queue_wait_count,38
129,8,8,4200,4500,queue_wait_sum_s,4831.098224883998
129,8,8,4200,4500,resend_count_sum,20
129,8,8,4500,4800,app_admitted,35
129,8,8,4500,4800,app_nsdp_full,14965
129,8,8,4500,4800,completion_count,35
129,8,8,4500,4800,hop_admission:admitted,35
129,8,8,4500,4800,hop_capacity_release:dack_expiry,23
129,8,8,4500,4800,hop_completion:ack,12
129,8,8,4500,4800,hop_completion:dack,22
129,8,8,4500,4800,hop_completion:no_ack,1
129,8,8,4500,4800,nwk_admission:admitted,35
129,8,8,4500,4800,nwk_admission:neighbor_flow_full,5450
129,8,8,4500,4800,nwk_enqueue:local,35
129,8,8,4500,4800,nwk_forward:local,35
129,8,8,4500,4800,nwk_nsdp_release:hop_feedback,35
129,8,8,4500,4800,queue_wait_count,35
129,8,8,4500,4800,queue_wait_sum_s,4601.787338818002
129,8,8,4500,4800,resend_count_sum,13
129,8,8,4800,5100,app_admitted,28
129,8,8,4800,5100,app_nsdp_full,14972
129,8,8,4800,5100,completion_count,28
129,8,8,4800,5100,hop_admission:admitted,30
129,8,8,4800,5100,hop_capacity_release:dack_expiry,24
129,8,8,4800,5100,hop_completion:ack,5
129,8,8,4800,5100,hop_completion:dack,23
129,8,8,4800,5100,nwk_admission:admitted,30
129,8,8,4800,5100,nwk_admission:neighbor_flow_full,5499
129,8,8,4800,5100,nwk_enqueue:local,28
129,8,8,4800,5100,nwk_forward:local,30
129,8,8,4800,5100,nwk_nsdp_release:hop_feedback,28
129,8,8,4800,5100,queue_wait_count,30
129,8,8,4800,5100,queue_wait_sum_s,4543.604861947998
129,8,8,4800,5100,resend_count_sum,9
129,8,8,5100,5400,app_admitted,24
129,8,8,5100,5400,app_nsdp_full,14976
129,8,8,5100,5400,completion_count,24
129,8,8,5100,5400,hop_admission:admitted,22
129,8,8,5100,5400,hop_capacity_release:dack_expiry,8
129,8,8,5100,5400,hop_completion:ack,15
129,8,8,5100,5400,hop_completion:dack,8
129,8,8,5100,5400,hop_completion:no_ack,1
129,8,8,5100,5400,nwk_admission:admitted,22
129,8,8,5100,5400,nwk_admission:neighbor_flow_full,4899
129,8,8,5100,5400,nwk_enqueue:local,24
129,8,8,5100,5400,nwk_forward:local,22
129,8,8,5100,5400,nwk_nsdp_release:hop_feedback,24
129,8,8,5100,5400,queue_wait_count,22
129,8,8,5100,5400,queue_wait_sum_s,4329.802498732
129,8,8,5100,5400,resend_count_sum,12
129,8,8,5400,5700,app_admitted,34
129,8,8,5400,5700,app_nsdp_full,14966
129,8,8,5400,5700,completion_count,34
129,8,8,5400,5700,hop_admission:admitted,34
129,8,8,5400,5700,hop_capacity_release:dack_expiry,18
129,8,8,5400,5700,hop_completion:ack,15
129,8,8,5400,5700,hop_completion:dack,19
129,8,8,5400,5700,nwk_admission:admitted,34
129,8,8,5400,5700,nwk_admission:neighbor_flow_full,5596
129,8,8,5400,5700,nwk_enqueue:local,34
129,8,8,5400,5700,nwk_forward:local,34
129,8,8,5400,5700,nwk_nsdp_release:hop_feedback,34
129,8,8,5400,5700,queue_wait_count,34
129,8,8,5400,5700,queue_wait_sum_s,5095.063043471999
129,8,8,5400,5700,resend_count_sum,5
129,8,8,5700,6000,app_admitted,32
129,8,8,5700,6000,app_nsdp_full,14968
129,8,8,5700,6000,completion_count,32
129,8,8,5700,6000,hop_admission:admitted,32
129,8,8,5700,6000,hop_capacity_release:dack_expiry,32
129,8,8,5700,6000,hop_completion:dack,32
129,8,8,5700,6000,nwk_admission:admitted,32
129,8,8,5700,6000,nwk_admission:neighbor_flow_full,5584
129,8,8,5700,6000,nwk_enqueue:local,32
129,8,8,5700,6000,nwk_forward:local,32
129,8,8,5700,6000,nwk_nsdp_release:hop_feedback,32
129,8,8,5700,6000,queue_wait_count,32
129,8,8,5700,6000,queue_wait_sum_s,4734.367452863997
129,8,8,5700,6000,resend_count_sum,8
129,8,8,600,900,app_admitted,37
129,8,8,600,900,app_nsdp_full,14963
129,8,8,600,900,completion_count,37
129,8,8,600,900,hop_admission:admitted,37
129,8,8,600,900,hop_capacity_release:dack_expiry,42
129,8,8,600,900,hop_completion:dack,37
129,8,8,600,900,nwk_admission:admitted,37
129,8,8,600,900,nwk_admission:neighbor_flow_full,7197
129,8,8,600,900,nwk_enqueue:local,37
129,8,8,600,900,nwk_forward:local,37
129,8,8,600,900,nwk_nsdp_release:hop_feedback,37
129,8,8,600,900,queue_wait_count,37
129,8,8,600,900,queue_wait_sum_s,4088.984929874
129,8,8,600,900,resend_count_sum,10
129,8,8,900,1200,app_admitted,24
129,8,8,900,1200,app_nsdp_full,14976
129,8,8,900,1200,completion_count,24
129,8,8,900,1200,hop_admission:admitted,24
129,8,8,900,1200,hop_capacity_release:dack_expiry,24
129,8,8,900,1200,hop_completion:dack,24
129,8,8,900,1200,nwk_admission:admitted,24
129,8,8,900,1200,nwk_admission:neighbor_flow_full,5527
129,8,8,900,1200,nwk_enqueue:local,24
129,8,8,900,1200,nwk_forward:local,24
129,8,8,900,1200,nwk_nsdp_release:hop_feedback,24
129,8,8,900,1200,queue_wait_count,24
129,8,8,900,1200,queue_wait_sum_s,4157.498089647999
129,8,8,900,1200,resend_count_sum,9
129,8,8,1200,1500,app_admitted,13
129,8,8,1200,1500,app_nsdp_full,14987
129,8,8,1200,1500,completion_count,13
129,8,8,1200,1500,hop_admission:admitted,13
129,8,8,1200,1500,hop_capacity_release:dack_expiry,14
129,8,8,1200,1500,hop_completion:dack,13
129,8,8,1200,1500,nwk_admission:admitted,13
129,8,8,1200,1500,nwk_admission:neighbor_flow_full,4017
129,8,8,1200,1500,nwk_enqueue:local,13
129,8,8,1200,1500,nwk_forward:local,13
129,8,8,1200,1500,nwk_nsdp_release:hop_feedback,13
129,8,8,1200,1500,queue_wait_count,13
129,8,8,1200,1500,queue_wait_sum_s,3605.9938402259995
129,8,8,1200,1500,resend_count_sum,6
129,8,8,1500,1800,app_admitted,14
129,8,8,1500,1800,app_nsdp_full,14986
129,8,8,1500,1800,completion_count,14
129,8,8,1500,1800,hop_admission:admitted,14
129,8,8,1500,1800,hop_capacity_release:dack_expiry,4
129,8,8,1500,1800,hop_completion:ack,11
129,8,8,1500,1800,hop_completion:dack,3
129,8,8,1500,1800,nwk_admission:admitted,14
129,8,8,1500,1800,nwk_admission:neighbor_flow_full,4265
129,8,8,1500,1800,nwk_enqueue:local,14
129,8,8,1500,1800,nwk_forward:local,14
129,8,8,1500,1800,nwk_nsdp_release:hop_feedback,14
129,8,8,1500,1800,queue_wait_count,14
129,8,8,1500,1800,queue_wait_sum_s,5178.340135516
129,8,8,1500,1800,resend_count_sum,2
129,8,8,1800,2100,app_admitted,16
129,8,8,1800,2100,app_nsdp_full,14984
129,8,8,1800,2100,completion_count,16
129,8,8,1800,2100,hop_admission:admitted,16
129,8,8,1800,2100,hop_completion:ack,15
129,8,8,1800,2100,hop_completion:no_ack,1
129,8,8,1800,2100,nwk_admission:admitted,16
129,8,8,1800,2100,nwk_admission:neighbor_flow_full,4466
129,8,8,1800,2100,nwk_enqueue:local,16
129,8,8,1800,2100,nwk_forward:local,16
129,8,8,1800,2100,nwk_nsdp_release:hop_feedback,16
129,8,8,1800,2100,queue_wait_count,16
129,8,8,1800,2100,queue_wait_sum_s,5022.3017263480015
129,8,8,1800,2100,resend_count_sum,8
129,8,8,2100,2400,app_admitted,23
129,8,8,2100,2400,app_nsdp_full,14977
129,8,8,2100,2400,completion_count,23
129,8,8,2100,2400,hop_admission:admitted,23
129,8,8,2100,2400,hop_completion:ack,21
129,8,8,2100,2400,hop_completion:no_ack,2
129,8,8,2100,2400,nwk_admission:admitted,23
129,8,8,2100,2400,nwk_admission:neighbor_flow_full,5171
129,8,8,2100,2400,nwk_enqueue:local,23
129,8,8,2100,2400,nwk_forward:local,23
129,8,8,2100,2400,nwk_nsdp_release:hop_feedback,23
129,8,8,2100,2400,queue_wait_count,23
129,8,8,2100,2400,queue_wait_sum_s,5682.16979405
129,8,8,2100,2400,resend_count_sum,7
129,8,8,2400,2700,app_admitted,17
129,8,8,2400,2700,app_nsdp_full,14983
129,8,8,2400,2700,completion_count,17
129,8,8,2400,2700,hop_admission:admitted,17
129,8,8,2400,2700,hop_completion:ack,17
129,8,8,2400,2700,nwk_admission:admitted,17
129,8,8,2400,2700,nwk_admission:neighbor_flow_full,4413
129,8,8,2400,2700,nwk_enqueue:local,17
129,8,8,2400,2700,nwk_forward:local,17
129,8,8,2400,2700,nwk_nsdp_release:hop_feedback,17
