case,tx_id,group_id,segment_index,group_segments,tx_time_ns,arrival_ns,sender,receiver,kind,app_source,app_id,hop_seq,ack_bits,dack_bits,decision,reason,boundary_distance_ns
data,80,92,5,9,4732000028,4780001028,5,1,DATA,4,16,40,0,0,pass,none,-1
data,80,92,6,9,4732000028,4780001028,5,1,DATA,4,17,41,0,0,pass,none,-1
data,80,92,7,9,4732000028,4780001028,5,1,DATA,4,18,42,0,0,pass,none,-1
data,80,92,8,9,4732000028,4780001028,5,1,DATA,4,19,43,0,0,pass,none,-1
data,80,92,9,9,4732000028,4780001028,5,1,DATA,4,20,44,0,0,pass,none,-1
data,80,92,10,9,4732000028,4780001028,5,1,DATA,4,21,45,0,0,pass,none,-1
data,81,93,1,1,4756961028,4779042028,1,5,ACK,0,0,36,68719476735,0,pass,none,-1
data,82,94,1,1,4795961028,4818042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
data,83,95,1,1,4834961028,4857042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
data,84,96,1,1,4873961028,4896042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
data,85,97,1,1,4912961028,4935042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
data,86,98,1,1,4951961028,4974042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
data,87,99,1,1,5135000028,5157501028,5,1,DATA,5,25,46,0,0,pass,none,-1
data,88,100,1,1,5185961028,5208042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
data,89,101,1,1,5224961028,5247042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
data,90,102,1,1,5263961028,5286042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
data,91,103,1,1,5302961028,5325042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
data,92,104,1,1,5341961028,5364042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
data,93,105,1,1,6136000028,6158501028,5,1,DATA,5,26,47,0,0,pass,none,-1
data,94,106,1,1,6186961028,6209042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
data,95,107,1,1,6225961028,6248042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
data,96,108,1,1,6264961028,6287042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
data,97,109,1,1,6303961028,6326042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
data,98,110,1,1,6342961028,6365042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
data,99,111,1,1,7137000028,7159501028,5,1,DATA,5,27,48,0,0,pass,none,-1
data,100,112,1,1,7187961028,7210042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
data,101,113,1,1,7226961028,7249042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
data,102,114,1,1,7265961028,7288042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
data,103,115,1,1,7304961028,7327042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
data,104,116,1,1,7343961028,7366042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
data,105,117,1,1,8138000028,8160501028,5,1,DATA,5,28,49,0,0,pass,none,-1
data,106,118,1,1,8188961028,8211042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
data,107,119,1,1,8227961028,8250042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
data,108,120,1,1,8266961028,8289042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
data,109,121,1,1,8305961028,8328042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
data,110,122,1,1,8344961028,8367042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
data,111,123,1,1,9139000028,9161501028,5,1,DATA,5,29,50,0,0,pass,none,-1
data,112,124,1,1,9189961028,9212042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
data,113,125,1,1,9228961028,9251042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
data,114,126,1,1,9267961028,9290042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
data,115,127,1,1,9306961028,9329042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
data,116,128,1,1,9345961028,9368042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
data,117,129,1,1,10140000028,10162501028,5,1,DATA,5,30,51,0,0,pass,none,-1
data,118,130,1,1,10190961028,10213042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
data,119,131,1,1,10229961028,10252042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
data,120,132,1,1,10268961028,10291042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
data,121,133,1,1,10307961028,10330042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
