case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
relay,165,1218501028,tx_start,5,4,0,0,3,7,0,3,1,0,0,9,1,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,166,1220000000,offer,4,5,4,19,0,0,0,1,0,2,1,3,3,7,2,2,1,2,18,0,0,13,15,15,0,0
relay,167,1220000000,admit,4,5,4,19,0,0,0,1,0,2,1,3,3,7,2,2,1,2,19,0,0,14,16,16,0,0
relay,168,1230462028,tx_start,1,5,0,0,2,3,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,169,1240000000,offer,4,5,4,20,0,0,0,1,0,2,1,1,3,7,2,2,1,2,19,0,0,14,16,16,0,0
relay,170,1240000000,blocked,4,5,4,20,0,0,0,1,0,2,1,1,3,7,2,2,1,2,19,0,0,14,16,16,0,0
relay,171,1240582028,ingress_before,4,5,0,0,3,7,0,1,0,2,1,1,3,7,2,2,1,2,19,128,33,14,16,16,0,0
relay,172,1240582028,ingress_after,4,5,0,0,3,7,0,1,0,2,1,1,3,7,2,2,1,2,19,128,33,14,16,16,0,0
relay,173,1252543028,ingress_before,5,1,0,0,2,3,0,1,1,0,1,8,1,9,1,1,0,1,0,128,33,1,2,2,0,0
relay,174,1252543028,release,5,1,4,0,0,0,0,1,1,0,1,8,1,9,0,0,0,1,0,0,0,1,1,1,0,0
relay,175,1252543028,ingress_after,5,1,0,0,2,3,0,1,1,0,1,8,1,9,0,0,0,0,0,128,33,1,1,1,0,0
relay,176,1260000000,offer,4,5,4,20,0,0,0,1,0,2,1,0,3,7,2,2,1,2,19,0,0,14,16,16,0,0
relay,177,1260000000,blocked,4,5,4,20,0,0,0,1,0,2,1,0,3,7,2,2,1,2,19,0,0,14,16,16,0,0
relay,178,1261000028,tx_start,4,5,4,4,4,0,0,3,0,2,0,8,3,8,2,2,1,2,19,128,33,14,16,16,0,0
relay,179,1261000028,tx_start,4,5,4,5,5,0,0,3,0,2,0,8,3,8,2,2,1,2,19,128,33,14,16,16,0,0
relay,180,1269462028,tx_start,1,5,0,0,2,3,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,181,1280000000,offer,4,5,4,20,0,0,0,3,0,0,0,8,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,182,1280000000,blocked,4,5,4,20,0,0,0,3,0,0,0,8,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,183,1286381028,ingress_before,5,4,4,4,4,0,0,1,1,1,1,5,1,9,1,0,0,1,0,128,33,0,1,1,0,0
relay,184,1286381028,ingress_after,5,4,4,4,4,0,0,1,1,1,1,5,1,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,185,1286381028,ingress_before,5,4,4,5,5,0,0,1,1,1,1,5,1,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,186,1286381028,ingress_after,5,4,4,5,5,0,0,1,1,1,1,5,1,9,1,0,0,1,0,128,33,2,3,3,0,0
relay,187,1291543028,ingress_before,5,1,0,0,2,3,0,1,1,1,1,5,1,9,1,1,0,1,0,128,33,2,3,3,0,0
relay,188,1291543028,ingress_after,5,1,0,0,2,3,0,1,1,1,1,5,1,9,1,1,0,1,0,128,33,2,3,3,0,0
relay,189,1300000000,offer,4,5,4,20,0,0,0,1,0,0,0,7,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,190,1300000000,blocked,4,5,4,20,0,0,0,1,0,0,0,7,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,191,1308462028,tx_start,1,5,0,0,2,3,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,192,1320000000,offer,4,5,4,20,0,0,0,1,0,0,0,5,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,193,1320000000,blocked,4,5,4,20,0,0,0,1,0,0,0,5,3,8,2,2,1,2,19,0,0,14,16,16,0,0
relay,194,1330543028,ingress_before,5,1,0,0,2,3,0,1,1,1,1,2,1,9,1,1,0,1,0,128,33,2,3,3,0,0
