schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),180,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),240,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),300,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),360,11.662393162393162,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),420,15.210526315789474,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),480,15.119834710743802,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),540,15.216814159292035,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),600,15.181034482758621,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),60,2.2647058823529411,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),120,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),180,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),240,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),300,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),360,1,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),420,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),480,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),540,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.ACK Queue Size (packets),600,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
