case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
mix,60,280000000,admit,5,1,5,15,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,15,0,0,14,15,0,15,0
mix,61,300000000,offer,4,5,4,16,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,15,0,0,14,15,15,0,0
mix,62,300000000,admit,4,5,4,16,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
mix,63,300000000,offer,5,1,5,16,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,15,0,0,14,15,0,15,0
mix,64,300000000,admit,5,1,5,16,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,65,320000000,offer,4,5,4,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
mix,66,320000000,blocked,4,5,4,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
mix,67,320000000,offer,5,1,5,17,0,0,0,1,0,1,1,8,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,68,320000000,blocked,5,1,5,17,0,0,0,1,0,1,1,8,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,69,340000000,offer,4,5,4,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
mix,70,340000000,blocked,4,5,4,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
mix,71,340000000,offer,5,1,5,17,0,0,0,1,0,1,1,6,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,72,340000000,blocked,5,1,5,17,0,0,0,1,0,1,1,6,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,73,351000028,tx_start,4,5,4,1,1,0,0,3,0,1,0,7,3,7,1,1,0,1,16,128,33,15,16,16,0,0
mix,74,360000000,offer,4,5,4,17,0,0,0,3,0,0,0,7,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,75,360000000,blocked,4,5,4,17,0,0,0,3,0,0,0,7,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,76,360000000,offer,5,1,5,17,0,0,0,1,0,1,1,5,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,77,360000000,blocked,5,1,5,17,0,0,0,1,0,1,1,5,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
mix,78,373501028,ingress_before,5,4,4,1,1,0,0,1,0,1,1,4,-1,-1,1,0,0,1,16,128,33,15,16,0,16,0
mix,79,373501028,ingress_after,5,4,4,1,1,0,0,1,1,1,1,4,-1,-1,1,0,0,1,16,128,33,16,17,1,16,0
mix,80,380000000,offer,4,5,4,17,0,0,0,1,0,0,0,6,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,81,380000000,blocked,4,5,4,17,0,0,0,1,0,0,0,6,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,82,380000000,offer,5,1,5,17,0,0,0,1,1,1,1,3,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,83,380000000,blocked,5,1,5,17,0,0,0,1,1,1,1,3,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,84,400000000,offer,4,5,4,17,0,0,0,1,0,0,0,5,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,85,400000000,blocked,4,5,4,17,0,0,0,1,0,0,0,5,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,86,400000000,offer,5,1,5,17,0,0,0,1,1,1,1,2,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,87,400000000,blocked,5,1,5,17,0,0,0,1,1,1,1,2,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,88,420000000,offer,4,5,4,17,0,0,0,1,0,0,0,3,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,89,420000000,blocked,4,5,4,17,0,0,0,1,0,0,0,3,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,90,420000000,offer,5,1,5,17,0,0,0,1,1,1,1,0,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,91,420000000,blocked,5,1,5,17,0,0,0,1,1,1,1,0,-1,-1,1,1,0,1,16,0,0,16,17,1,16,0
mix,92,429000028,tx_start,5,4,0,0,1,1,0,3,1,1,0,1,9,1,1,0,0,1,16,128,33,16,17,1,16,0
mix,93,429000028,tx_start,5,1,5,1,1,0,0,3,1,1,0,1,9,1,1,1,0,1,16,128,33,16,17,1,16,0
mix,94,440000000,offer,4,5,4,17,0,0,0,1,0,0,0,2,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,95,440000000,blocked,4,5,4,17,0,0,0,1,0,0,0,2,3,7,1,1,0,1,16,0,0,15,16,16,0,0
mix,96,440000000,offer,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,16,17,1,16,0
mix,97,440000000,blocked,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,16,17,1,16,0
mix,98,453961028,ingress_before,4,5,0,0,1,1,0,1,0,0,0,1,3,7,1,1,0,1,16,128,33,15,16,16,0,0
mix,99,453961028,release,4,5,4,0,0,0,0,1,0,0,0,1,3,7,0,0,0,1,16,0,0,15,15,15,0,0
mix,100,453961028,ingress_after,4,5,0,0,1,1,0,1,0,0,0,1,3,7,0,0,0,0,16,128,33,15,15,15,0,0
mix,101,453961028,ingress_before,1,5,5,1,1,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,128,33,0,0,0,0,0
mix,102,453961028,deliver,1,5,5,1,0,0,0,1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
mix,103,453961028,ingress_after,1,5,5,1,1,0,0,1,1,0,0,-1,-1,-1,0,0,0,0,0,128,33,0,0,0,0,0
mix,104,460000000,offer,4,5,4,17,0,0,0,1,0,1,1,0,3,7,1,1,0,1,16,0,0,14,15,15,0,0
mix,105,460000000,admit,4,5,4,17,0,0,0,1,0,1,1,0,3,7,1,1,0,1,17,0,0,15,16,16,0,0
mix,106,460000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,16,17,1,16,0
mix,107,460000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,16,17,1,16,0
mix,108,468000028,tx_start,4,5,4,2,2,0,0,3,0,1,0,3,7,3,1,1,0,1,17,128,33,15,16,16,0,0
mix,109,468000028,tx_start,5,4,0,0,1,1,0,3,1,0,0,9,1,9,1,0,0,1,16,128,33,16,17,1,16,0
mix,110,480000000,offer,4,5,4,18,0,0,0,3,0,0,0,3,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,111,480000000,blocked,4,5,4,18,0,0,0,3,0,0,0,3,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,112,480000000,offer,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,16,17,1,16,0
mix,113,480000000,blocked,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,16,17,1,16,0
mix,114,490081028,ingress_before,4,5,0,0,1,1,0,3,0,0,0,3,7,3,1,1,0,1,17,128,33,15,16,16,0,0
mix,115,490081028,ingress_after,4,5,0,0,1,1,0,3,0,0,0,3,7,3,1,1,0,1,17,128,33,15,16,16,0,0
mix,116,490501028,ingress_before,5,4,4,2,2,0,0,1,1,0,1,9,1,9,1,0,0,1,16,128,33,16,17,1,16,0
mix,117,490501028,ingress_after,5,4,4,2,2,0,0,1,1,0,1,9,1,9,1,0,0,1,16,128,33,17,18,2,16,0
mix,118,500000000,offer,4,5,4,18,0,0,0,1,0,0,0,2,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,119,500000000,blocked,4,5,4,18,0,0,0,1,0,0,0,2,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,120,500000000,offer,5,1,5,17,0,0,0,1,1,0,1,8,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,121,500000000,blocked,5,1,5,17,0,0,0,1,1,0,1,8,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,122,520000000,offer,4,5,4,18,0,0,0,1,0,0,0,1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,123,520000000,blocked,4,5,4,18,0,0,0,1,0,0,0,1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,124,520000000,offer,5,1,5,17,0,0,0,1,1,0,1,7,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,125,520000000,blocked,5,1,5,17,0,0,0,1,1,0,1,7,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,126,540000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,127,540000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,128,540000000,offer,5,1,5,17,0,0,0,1,1,0,1,5,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,129,540000000,blocked,5,1,5,17,0,0,0,1,1,0,1,5,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,130,560000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,131,560000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,132,560000000,offer,5,1,5,17,0,0,0,1,1,0,1,3,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,133,560000000,blocked,5,1,5,17,0,0,0,1,1,0,1,3,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,134,580000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,135,580000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,136,580000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,137,580000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,138,600000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
