case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm
ba,140,660000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,141,660000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,142,660000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,143,680000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,144,680000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,145,680000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,146,680000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,147,698501000,tx_start,1,3,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,148,698501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,149,700000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,150,700000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,151,700000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,152,700000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,153,720000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,154,720000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,155,720000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,156,720000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,157,723042000,ingress_before,3,1,0,0,1,1,0,1,0,0,0,-1,3,7,1,1,0,1,1,128,33
ba,158,723042000,release,3,1,3,0,0,0,0,1,0,0,0,-1,3,7,0,0,0,1,1,0,0
ba,159,723042000,ingress_after,3,1,0,0,1,1,0,1,0,0,0,-1,3,7,0,0,0,0,1,128,33
ba,160,723042000,ingress_before,2,1,0,0,1,1,0,1,0,0,0,-1,9,1,1,1,0,1,1,128,33
ba,161,723042000,release,2,1,2,0,0,0,0,1,0,0,0,-1,9,1,0,0,0,1,1,0,0
ba,162,723042000,ingress_after,2,1,0,0,1,1,0,1,0,0,0,-1,9,1,0,0,0,0,1,128,33
ba,163,723042028,wake,3,1,0,0,0,0,0,1,0,0,0,-1,3,7,0,0,0,0,1,0,0
