schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,271,0.10100000000000001,t22_checkpoint,7,,,,,102,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,272,0.10199999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,273,0.10199999999999999,hop_admission,7,8,data,7,1,35,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=35;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=11;neighbor_spad_before=12;neighbor_spad_after=11;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,274,0.10199999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,275,0.10199999999999999,t22_checkpoint,7,,,,,103,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,276,0.10199999999999999,t22_checkpoint,7,,,,,104,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,277,0.104,hop_completion,7,8,data,7,1,35,,,1,ack,,,,,,,,,,8,,,,hop_sequence=35;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=11;threshold_after=11;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,278,0.104,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,279,0.104,t22_checkpoint,7,,,,,105,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,280,0.105,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,281,0.105,hop_admission,7,8,data,7,1,36,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=36;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=11;neighbor_spad_before=12;neighbor_spad_after=11;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,282,0.105,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,283,0.105,t22_checkpoint,7,,,,,106,,,,,,,,,,,,,,,,,,,,
