candidate,reference,statistic,unit,aggregation,time_s,candidate_value,reference_value,candidate_value_status,reference_value_status,candidate_raw_value,reference_raw_value,comparison_status,difference,relative_difference_percent
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,744.0,12.25,13.166666666666666,observed,observed,,,both_observed,-0.9166666666666661,-6.962025316455692
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,756.0,12.166666666666666,12.166666666666666,observed,observed,,,both_observed,0.0,0.0
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,768.0,11.833333333333334,10.833333333333334,observed,observed,,,both_observed,1.0,9.23076923076923
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,780.0,12.166666666666666,11.666666666666666,observed,observed,,,both_observed,0.5,4.285714285714286
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,792.0,12.0,14.5,observed,observed,,,both_observed,-2.5,-17.24137931034483
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,804.0,12.333333333333334,12.75,observed,observed,,,both_observed,-0.4166666666666661,-3.267973856209146
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,816.0,14.5,11.75,observed,observed,,,both_observed,2.75,23.404255319148938
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,828.0,12.833333333333334,11.833333333333334,observed,observed,,,both_observed,1.0,8.450704225352112
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,840.0,12.083333333333334,14.166666666666666,observed,observed,,,both_observed,-2.083333333333332,-14.705882352941169
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,852.0,13.083333333333334,13.916666666666666,observed,observed,,,both_observed,-0.8333333333333321,-5.9880239520958
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,864.0,12.666666666666666,11.583333333333334,observed,observed,,,both_observed,1.0833333333333321,9.3525179856115
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,876.0,12.583333333333334,12.583333333333334,observed,observed,,,both_observed,0.0,0.0
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,888.0,12.833333333333334,12.5,observed,observed,,,both_observed,0.3333333333333339,2.6666666666666714
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,900.0,12.5,13.166666666666666,observed,observed,,,both_observed,-0.6666666666666661,-5.063291139240502
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,912.0,12.083333333333334,11.916666666666666,observed,observed,,,both_observed,0.16666666666666785,1.3986013986014088
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,924.0,12.25,13.0,observed,observed,,,both_observed,-0.75,-5.769230769230769
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,936.0,14.25,11.666666666666666,observed,observed,,,both_observed,2.583333333333334,22.14285714285715
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,948.0,11.5,13.583333333333334,observed,observed,,,both_observed,-2.083333333333334,-15.33742331288344
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,960.0,12.166666666666666,12.583333333333334,observed,observed,,,both_observed,-0.41666666666666785,-3.3112582781457047
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,972.0,12.5,12.5,observed,observed,,,both_observed,0.0,0.0
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,984.0,12.0,12.833333333333334,observed,observed,,,both_observed,-0.8333333333333339,-6.493506493506499
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,996.0,13.666666666666666,13.5,observed,observed,,,both_observed,0.16666666666666607,1.2345679012345634
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1008.0,12.25,13.166666666666666,observed,observed,,,both_observed,-0.9166666666666661,-6.962025316455692
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1020.0,12.5,12.333333333333334,observed,observed,,,both_observed,0.16666666666666607,1.3513513513513467
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1032.0,12.5,12.083333333333334,observed,observed,,,both_observed,0.4166666666666661,3.4482758620689604
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1044.0,12.583333333333334,13.25,observed,observed,,,both_observed,-0.6666666666666661,-5.0314465408804985
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1056.0,12.583333333333334,13.166666666666666,observed,observed,,,both_observed,-0.5833333333333321,-4.430379746835434
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1068.0,11.583333333333334,13.25,observed,observed,,,both_observed,-1.666666666666666,-12.578616352201252
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1080.0,12.416666666666666,12.083333333333334,observed,observed,,,both_observed,0.33333333333333215,2.7586206896551624
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1092.0,13.0,12.666666666666666,observed,observed,,,both_observed,0.3333333333333339,2.6315789473684257
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1104.0,12.333333333333334,13.25,observed,observed,,,both_observed,-0.9166666666666661,-6.918238993710688
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1116.0,13.75,12.666666666666666,observed,observed,,,both_observed,1.083333333333334,8.552631578947373
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1128.0,12.416666666666666,14.5,observed,observed,,,both_observed,-2.083333333333334,-14.367816091954028
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1140.0,12.333333333333334,11.916666666666666,observed,observed,,,both_observed,0.41666666666666785,3.4965034965035064
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1152.0,12.416666666666666,13.583333333333334,observed,observed,,,both_observed,-1.1666666666666679,-8.588957055214733
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1164.0,12.166666666666666,13.166666666666666,observed,observed,,,both_observed,-1.0,-7.59493670886076
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1176.0,12.75,13.083333333333334,observed,observed,,,both_observed,-0.3333333333333339,-2.547770700636947
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1188.0,12.083333333333334,12.25,observed,observed,,,both_observed,-0.16666666666666607,-1.36054421768707
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,1200.0,12.333333333333334,12.166666666666666,observed,observed,,,both_observed,0.16666666666666785,1.36986301369864
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,12.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,24.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,36.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,48.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,60.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,72.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,84.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,96.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,108.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,120.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,132.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,144.0,0.0,0.0,observed,observed,,,both_observed,0.0,
