schema,event_index,time_s,event,src,dst,sequence,size_bytes,reason,node,statistic,value,peer,next_hop,route_cost,detail
csr-differential-trace-v1,1838,312.72274399999998,nwk_delivery,3,1,437,592,delivered,1,,,3,,,
csr-differential-trace-v1,1839,312.72274399999998,hop_feedback,3,1,439,,ack,1,,,3,,,hop_sequence=53;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1840,312.72274399999998,nwk_delivery,3,1,439,592,delivered,1,,,3,,,
csr-differential-trace-v1,1841,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),15,,,,
csr-differential-trace-v1,1842,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),14,,,,
csr-differential-trace-v1,1843,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),13,,,,
csr-differential-trace-v1,1844,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,1845,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,1846,312.83054399999997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),10,,,,
csr-differential-trace-v1,1847,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,1848,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,1849,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),10,,,,
csr-differential-trace-v1,1850,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,1851,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,1852,312.83054399999997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),7,,,,
csr-differential-trace-v1,1853,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),2,,,,
csr-differential-trace-v1,1854,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),0.66854402800000001,,,,
csr-differential-trace-v1,1855,312.83054402800002,nwk_forward,3,1,457,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1856,312.83054402800002,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,1857,312.83054402800002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,1858,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1859,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),0.66654402800000001,,,,
csr-differential-trace-v1,1860,312.83054402800002,nwk_forward,3,1,458,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1861,312.83054402800002,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,1862,312.83054402800002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,1863,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1864,312.83054402800002,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),0.66454402800000001,,,,
csr-differential-trace-v1,1865,312.83054402800002,nwk_forward,3,1,459,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1866,312.83054402800002,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),10,,,,
csr-differential-trace-v1,1867,312.83054402800002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),10,,,,
csr-differential-trace-v1,1868,312.83199999999999,app_send,2,1,472,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1869,312.83199999999999,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1870,312.83199999999999,nwk_enqueue,2,1,472,592,local,2,,,,,,
csr-differential-trace-v1,1871,312.83199999999999,app_send,3,1,473,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1872,312.83199999999999,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1873,312.83199999999999,nwk_enqueue,3,1,473,592,local,3,,,,,,
csr-differential-trace-v1,1874,312.83200002799998,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1875,312.83200002799998,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1876,312.83200002799998,nwk_forward,2,1,472,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1877,312.83200002799998,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,1878,312.83200002799998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,1879,312.83200002799998,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1880,312.83200002799998,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1881,312.83200002799998,nwk_forward,3,1,473,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1882,312.83200002799998,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,1883,312.83200002799998,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,1884,312.834,app_send,2,1,474,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1885,312.834,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1886,312.834,nwk_enqueue,2,1,474,592,local,2,,,,,,
csr-differential-trace-v1,1887,312.834,app_send,3,1,475,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1888,312.834,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1889,312.834,nwk_enqueue,3,1,475,592,local,3,,,,,,
csr-differential-trace-v1,1890,312.83400002799999,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1891,312.83400002799999,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1892,312.83400002799999,nwk_forward,2,1,474,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1893,312.83400002799999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,1894,312.83400002799999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,1895,312.83400002799999,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1896,312.83400002799999,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1897,312.83400002799999,nwk_forward,3,1,475,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1898,312.83400002799999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,1899,312.83400002799999,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,1900,312.83600000000001,app_send,2,1,476,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1901,312.83600000000001,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1902,312.83600000000001,nwk_enqueue,2,1,476,592,local,2,,,,,,
csr-differential-trace-v1,1903,312.83600000000001,app_send,3,1,477,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1904,312.83600000000001,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1905,312.83600000000001,nwk_enqueue,3,1,477,592,local,3,,,,,,
csr-differential-trace-v1,1906,312.836000028,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1907,312.836000028,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1908,312.836000028,nwk_forward,2,1,476,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1909,312.836000028,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),13,,,,
csr-differential-trace-v1,1910,312.836000028,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,1911,312.836000028,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1912,312.836000028,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1913,312.836000028,nwk_forward,3,1,477,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1914,312.836000028,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),13,,,,
csr-differential-trace-v1,1915,312.836000028,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,1916,312.83800000000002,app_send,2,1,478,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1917,312.83800000000002,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1918,312.83800000000002,nwk_enqueue,2,1,478,592,local,2,,,,,,
csr-differential-trace-v1,1919,312.83800000000002,app_send,3,1,479,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1920,312.83800000000002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1921,312.83800000000002,nwk_enqueue,3,1,479,592,local,3,,,,,,
csr-differential-trace-v1,1922,312.83800002800001,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1923,312.83800002800001,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1924,312.83800002800001,nwk_forward,2,1,478,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1925,312.83800002800001,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),14,,,,
csr-differential-trace-v1,1926,312.83800002800001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,1927,312.83800002800001,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1928,312.83800002800001,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1929,312.83800002800001,nwk_forward,3,1,479,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1930,312.83800002800001,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),14,,,,
csr-differential-trace-v1,1931,312.83800002800001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,1932,312.83999999999997,app_send,2,1,480,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1933,312.83999999999997,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1934,312.83999999999997,nwk_enqueue,2,1,480,592,local,2,,,,,,
csr-differential-trace-v1,1935,312.83999999999997,app_send,3,1,481,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1936,312.83999999999997,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1937,312.83999999999997,nwk_enqueue,3,1,481,592,local,3,,,,,,
csr-differential-trace-v1,1938,312.84000002800002,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1939,312.84000002800002,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1940,312.84000002800002,nwk_forward,2,1,480,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1941,312.84000002800002,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),15,,,,
csr-differential-trace-v1,1942,312.84000002800002,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),15,,,,
csr-differential-trace-v1,1943,312.84000002800002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1944,312.84000002800002,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1945,312.84000002800002,nwk_forward,3,1,481,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1946,312.84000002800002,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),15,,,,
csr-differential-trace-v1,1947,312.84000002800002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),15,,,,
csr-differential-trace-v1,1948,312.84199999999998,app_send,2,1,482,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,1949,312.84199999999998,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1950,312.84199999999998,nwk_enqueue,2,1,482,592,local,2,,,,,,
csr-differential-trace-v1,1951,312.84199999999998,app_send,3,1,483,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,1952,312.84199999999998,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,1953,312.84199999999998,nwk_enqueue,3,1,483,592,local,3,,,,,,
csr-differential-trace-v1,1954,312.84200002799997,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,1955,312.84200002799997,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,1956,312.84200002799997,nwk_forward,2,1,482,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,1957,312.84200002799997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),16,,,,
csr-differential-trace-v1,1958,312.84200002799997,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),16,,,,
csr-differential-trace-v1,1959,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),15,,,,
csr-differential-trace-v1,1960,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.893999972,,,,
csr-differential-trace-v1,1961,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,1962,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.891999972,,,,
csr-differential-trace-v1,1963,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,1964,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.889999972,,,,
csr-differential-trace-v1,1965,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,1966,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.1584559720000001,,,,
csr-differential-trace-v1,1967,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,1968,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.157999972,,,,
csr-differential-trace-v1,1969,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),10,,,,
csr-differential-trace-v1,1970,312.88400000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.155999972,,,,
csr-differential-trace-v1,1971,313.125744,hop_feedback,2,1,416,,ack,1,,,2,,,hop_sequence=67;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1972,313.125744,nwk_delivery,2,1,416,592,delivered,1,,,2,,,
csr-differential-trace-v1,1973,313.125744,hop_feedback,2,1,418,,ack,1,,,2,,,hop_sequence=68;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1974,313.125744,nwk_delivery,2,1,418,592,delivered,1,,,2,,,
csr-differential-trace-v1,1975,313.125744,hop_feedback,2,1,420,,ack,1,,,2,,,hop_sequence=69;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1976,313.125744,nwk_delivery,2,1,420,592,delivered,1,,,2,,,
csr-differential-trace-v1,1977,313.125744,hop_feedback,2,1,422,,ack,1,,,2,,,hop_sequence=70;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1978,313.125744,nwk_delivery,2,1,422,592,delivered,1,,,2,,,
csr-differential-trace-v1,1979,313.125744,hop_feedback,2,1,436,,ack,1,,,2,,,hop_sequence=71;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1980,313.125744,nwk_delivery,2,1,436,592,delivered,1,,,2,,,
csr-differential-trace-v1,1981,313.125744,hop_feedback,2,1,438,,ack,1,,,2,,,hop_sequence=72;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1982,313.125744,nwk_delivery,2,1,438,592,delivered,1,,,2,,,
csr-differential-trace-v1,1983,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,1984,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97645597200000001,,,,
csr-differential-trace-v1,1985,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,1986,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97645597200000001,,,,
csr-differential-trace-v1,1987,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,1988,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97645597200000001,,,,
csr-differential-trace-v1,1989,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,1990,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97645597200000001,,,,
csr-differential-trace-v1,1991,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),10,,,,
csr-differential-trace-v1,1992,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97499997199999999,,,,
csr-differential-trace-v1,1993,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,1994,313.13099999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.97299997199999999,,,,
csr-differential-trace-v1,1995,313.37274400000001,hop_feedback,3,1,441,,ack,1,,,3,,,hop_sequence=54;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1996,313.37274400000001,nwk_delivery,3,1,441,592,delivered,1,,,3,,,
csr-differential-trace-v1,1997,313.37274400000001,hop_feedback,3,1,443,,ack,1,,,3,,,hop_sequence=55;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,1998,313.37274400000001,nwk_delivery,3,1,443,592,delivered,1,,,3,,,
csr-differential-trace-v1,1999,313.37274400000001,hop_feedback,3,1,445,,ack,1,,,3,,,hop_sequence=56;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2000,313.37274400000001,nwk_delivery,3,1,445,592,delivered,1,,,3,,,
csr-differential-trace-v1,2001,313.37274400000001,hop_feedback,3,1,447,,ack,1,,,3,,,hop_sequence=57;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2002,313.37274400000001,nwk_delivery,3,1,447,592,delivered,1,,,3,,,
csr-differential-trace-v1,2003,313.37274400000001,hop_feedback,3,1,454,,ack,1,,,3,,,hop_sequence=58;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2004,313.37274400000001,nwk_delivery,3,1,454,592,delivered,1,,,3,,,
csr-differential-trace-v1,2005,313.37274400000001,hop_feedback,3,1,455,,ack,1,,,3,,,hop_sequence=59;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2006,313.37274400000001,nwk_delivery,3,1,455,592,delivered,1,,,3,,,
csr-differential-trace-v1,2007,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,2008,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.230999972,,,,
csr-differential-trace-v1,2009,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,2010,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.56045597199999997,,,,
csr-differential-trace-v1,2011,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,2012,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.56045597199999997,,,,
csr-differential-trace-v1,2013,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,2014,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.56045597199999997,,,,
csr-differential-trace-v1,2015,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),4,,,,
csr-differential-trace-v1,2016,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.55899997199999996,,,,
csr-differential-trace-v1,2017,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),3,,,,
csr-differential-trace-v1,2018,313.39100000000002,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.55699997199999995,,,,
csr-differential-trace-v1,2019,313.632744,hop_feedback,3,1,456,,ack,1,,,3,,,hop_sequence=60;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2020,313.632744,nwk_delivery,3,1,456,592,delivered,1,,,3,,,
csr-differential-trace-v1,2021,313.632744,hop_feedback,3,1,457,,ack,1,,,3,,,hop_sequence=61;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2022,313.632744,nwk_delivery,3,1,457,592,delivered,1,,,3,,,
csr-differential-trace-v1,2023,313.632744,hop_feedback,3,1,458,,ack,1,,,3,,,hop_sequence=62;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2024,313.632744,nwk_delivery,3,1,458,592,delivered,1,,,3,,,
csr-differential-trace-v1,2025,313.632744,hop_feedback,3,1,459,,ack,1,,,3,,,hop_sequence=63;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2026,313.632744,nwk_delivery,3,1,459,592,delivered,1,,,3,,,
csr-differential-trace-v1,2027,313.632744,hop_feedback,3,1,473,,ack,1,,,3,,,hop_sequence=64;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2028,313.632744,nwk_delivery,3,1,473,592,delivered,1,,,3,,,
csr-differential-trace-v1,2029,313.632744,hop_feedback,3,1,475,,ack,1,,,3,,,hop_sequence=65;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2030,313.632744,nwk_delivery,3,1,475,592,delivered,1,,,3,,,
csr-differential-trace-v1,2031,313.69,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,2032,313.69,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.853999972,,,,
csr-differential-trace-v1,2033,313.69,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,2034,313.69,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.85199997199999999,,,,
csr-differential-trace-v1,2035,313.69,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,2036,313.69,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.84999997199999999,,,,
csr-differential-trace-v1,2037,313.82068400000003,hop_feedback,3,1,477,,ack,1,,,3,,,hop_sequence=66;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2038,313.82068400000003,nwk_delivery,3,1,477,592,delivered,1,,,3,,,
csr-differential-trace-v1,2039,313.82068400000003,hop_feedback,3,1,479,,ack,1,,,3,,,hop_sequence=67;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2040,313.82068400000003,nwk_delivery,3,1,479,592,delivered,1,,,3,,,
csr-differential-trace-v1,2041,313.82068400000003,hop_feedback,3,1,481,,ack,1,,,3,,,hop_sequence=68;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,2042,313.82068400000003,nwk_delivery,3,1,481,592,delivered,1,,,3,,,
csr-differential-trace-v1,2043,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,2044,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),2.115999972,,,,
csr-differential-trace-v1,2045,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,2046,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),2.1139999719999998,,,,
csr-differential-trace-v1,2047,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,2048,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),2.111999972,,,,
csr-differential-trace-v1,2049,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,2050,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),2.1099999719999998,,,,
csr-differential-trace-v1,2051,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,2052,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.0139999719999999,,,,
csr-differential-trace-v1,2053,313.846,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),4,,,,
csr-differential-trace-v1,2054,313.846,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.0119999719999999,,,,
csr-differential-trace-v1,2055,314.08774399999999,hop_feedback,2,1,440,,ack,1,,,2,,,hop_sequence=73;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
