schema,stage,time_s,node_id,peer_id,frame_type,hop_sequence,decision_id,packet_uid,has_ack_window,ack_bitmap,dack_bitmap,selected_rate_key_kbps,selected_rate_bps,selected_power_dbm,advertised_rx_power_dbm,peer_known,peer_s0_dbm,path_loss_db,hop_failure_count,min_rate_key_kbps,max_rate_key_kbps,min_power_dbm,max_power_dbm,link_margin_db,incoming_rate_key_kbps,incoming_rate_bps,incoming_power_dbm,actual_rate_key_kbps,actual_rate_bps,actual_power_dbm,aggregate_id,segment_index,segment_count
csr-ns3-feedback-observation-v1,ack_response_context,324.40974399999999,1,3,ACK,154,349,877,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.40974399999999,1,3,ACK,155,350,878,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.40974399999999,1,3,ACK,155,350,878,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.40974399999999,1,3,ACK,156,351,879,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.40974399999999,1,3,ACK,156,351,879,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,165,352,880,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,165,352,880,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,166,353,881,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,166,353,881,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,167,354,882,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,167,354,882,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,168,355,883,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,168,355,883,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,169,356,884,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,169,356,884,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.74774400000001,1,2,ACK,170,357,885,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.74774400000001,1,2,ACK,170,357,885,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,157,358,886,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,157,358,886,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,158,359,887,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,158,359,887,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,159,360,888,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,159,360,888,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,160,361,889,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,160,361,889,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,161,362,890,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,161,362,890,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,324.99474400000003,1,3,ACK,162,363,891,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,324.99474400000003,1,3,ACK,162,363,891,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,325,1,3,ACK,162,363,891,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967375,1,2
csr-ns3-feedback-observation-v1,ota_segment,325,1,2,ACK,170,357,885,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967375,2,2
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,171,364,910,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,171,364,910,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,172,365,911,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,172,365,911,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,173,366,912,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,173,366,912,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,174,367,913,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,174,367,913,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,175,368,914,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,175,368,914,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.38474400000001,1,2,ACK,176,369,915,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.38474400000001,1,2,ACK,176,369,915,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,325.42899999999997,1,3,ACK,162,363,891,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967376,1,2
csr-ns3-feedback-observation-v1,ota_segment,325.42899999999997,1,2,ACK,176,369,915,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967376,2,2
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,163,370,922,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,163,370,922,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,164,371,923,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,164,371,923,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,165,372,924,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,165,372,924,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,166,373,925,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,166,373,925,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,167,374,926,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,167,374,926,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,325.76174400000002,1,3,ACK,168,375,927,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,325.76174400000002,1,3,ACK,168,375,927,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,325.88400000000001,1,3,ACK,168,375,927,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967377,1,2
csr-ns3-feedback-observation-v1,ota_segment,325.88400000000001,1,2,ACK,176,369,915,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967377,2,2
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,169,376,934,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,169,376,934,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,170,377,935,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,170,377,935,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,171,378,936,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,171,378,936,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,172,379,937,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,172,379,937,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,173,380,938,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,173,380,938,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.22974399999998,1,3,ACK,174,381,939,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.22974399999998,1,3,ACK,174,381,939,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,175,382,940,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,175,382,940,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,176,383,941,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,176,383,941,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,177,384,942,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,177,384,942,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,178,385,943,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,178,385,943,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,179,386,944,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,179,386,944,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.51574399999998,1,3,ACK,180,387,945,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.51574399999998,1,3,ACK,180,387,945,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,177,388,946,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,177,388,946,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,178,389,947,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,178,389,947,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,179,390,948,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,179,390,948,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,180,391,949,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,180,391,949,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,181,392,950,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,181,392,950,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,326.762744,1,2,ACK,182,393,951,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,326.762744,1,2,ACK,182,393,951,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,183,394,952,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,183,394,952,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,184,395,953,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,184,395,953,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,185,396,954,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,185,396,954,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,186,397,955,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,186,397,955,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,187,398,956,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,187,398,956,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.00974400000001,1,2,ACK,188,399,957,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.00974400000001,1,2,ACK,188,399,957,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.22170399999999,1,2,ACK,189,400,958,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.22170399999999,1,2,ACK,189,400,958,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.22170399999999,1,2,ACK,190,401,959,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.22170399999999,1,2,ACK,190,401,959,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.22170399999999,1,2,ACK,191,402,960,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.22170399999999,1,2,ACK,191,402,960,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.22170399999999,1,2,ACK,192,403,961,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.22170399999999,1,2,ACK,192,403,961,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.39070400000003,1,3,ACK,181,404,962,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.39070400000003,1,3,ACK,181,404,962,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.39070400000003,1,3,ACK,182,405,963,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.39070400000003,1,3,ACK,182,405,963,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,327.39070400000003,1,3,ACK,183,406,964,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,327.39070400000003,1,3,ACK,183,406,964,1,18446744073709551615,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
