case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
sw,90,420000000,blocked,4,5,4,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,91,420000000,offer,5,1,5,17,0,0,0,1,0,0,0,3,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,92,420000000,blocked,5,1,5,17,0,0,0,1,0,0,0,3,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,93,429000028,tx_start,4,5,4,1,1,0,0,3,0,1,0,1,9,1,1,1,0,1,16,128,33,15,16,16,0,0
sw,94,440000000,offer,4,5,4,17,0,0,0,3,0,0,0,1,9,1,1,1,0,1,16,0,0,15,16,16,0,0
sw,95,440000000,blocked,4,5,4,17,0,0,0,3,0,0,0,1,9,1,1,1,0,1,16,0,0,15,16,16,0,0
sw,96,440000000,offer,5,1,5,17,0,0,0,1,0,0,0,2,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,97,440000000,blocked,5,1,5,17,0,0,0,1,0,0,0,2,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,98,451501028,ingress_before,5,4,4,1,1,0,0,1,0,0,0,1,3,7,1,0,0,1,16,128,33,15,16,0,16,0
sw,99,451501028,ingress_after,5,4,4,1,1,0,0,1,1,0,0,1,3,7,1,0,0,1,16,128,33,16,17,1,16,0
sw,100,460000000,offer,4,5,4,17,0,0,0,1,0,0,0,0,9,1,1,1,0,1,16,0,0,15,16,16,0,0
sw,101,460000000,blocked,4,5,4,17,0,0,0,1,0,0,0,0,9,1,1,1,0,1,16,0,0,15,16,16,0,0
sw,102,460000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,103,460000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,104,468000028,tx_start,5,4,0,0,1,1,0,3,1,0,0,3,7,3,1,0,0,1,16,128,33,16,17,1,16,0
sw,105,480000000,offer,4,5,4,17,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,16,0,0,15,16,16,0,0
